project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Lang,46,Lang-46-buggy,org.apache.commons.lang.StringEscapeUtils,org/apache/commons/lang/StringEscapeUtils.java,"private static void escapeJavaStyleString(Writer out, String str, boolean escapeSingleQuote) throws IOException {",178,249
Lang,47,Lang-47-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,"public StrBuilder appendFixedWidthPadLeft(Object obj, int width, char padChar) {",1182,1202
Lang,47,Lang-47-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,"public StrBuilder appendFixedWidthPadRight(Object obj, int width, char padChar) {",1229,1249
Lang,49,Lang-49-buggy,org.apache.commons.lang.math.Fraction,org/apache/commons/lang/math/Fraction.java,public Fraction reduce() {,465,471
Lang,5,Lang-5-buggy,org.apache.commons.lang3.LocaleUtils,org/apache/commons/lang3/LocaleUtils.java,public static Locale toLocale(final String str) {,88,148
Lang,50,Lang-50-buggy,org.apache.commons.lang.time.FastDateFormat,org/apache/commons/lang/time/FastDateFormat.java,"public static synchronized FastDateFormat getDateInstance(int style, TimeZone timeZone, Locale locale) {",279,302
Lang,50,Lang-50-buggy,org.apache.commons.lang.time.FastDateFormat,org/apache/commons/lang/time/FastDateFormat.java,"public static synchronized FastDateFormat getDateTimeInstance(int dateStyle, int timeStyle, TimeZone timeZone, Locale locale) {",454,480
Lang,51,Lang-51-buggy,org.apache.commons.lang.BooleanUtils,org/apache/commons/lang/BooleanUtils.java,public static boolean toBoolean(String str) {,649,702
Lang,52,Lang-52-buggy,org.apache.commons.lang.StringEscapeUtils,org/apache/commons/lang/StringEscapeUtils.java,"private static void escapeJavaStyleString(Writer out, String str, boolean escapeSingleQuote) throws IOException {",171,246
Lang,53,Lang-53-buggy,org.apache.commons.lang.time.DateUtils,org/apache/commons/lang/time/DateUtils.java,"private static void modify(Calendar val, int field, boolean round) {",620,744
Lang,54,Lang-54-buggy,org.apache.commons.lang.LocaleUtils,org/apache/commons/lang/LocaleUtils.java,public static Locale toLocale(String str) {,94,133
Lang,55,Lang-55-buggy,org.apache.commons.lang.time.StopWatch,org/apache/commons/lang/time/StopWatch.java,public void stop() {,114,122
Lang,56,Lang-56-buggy,org.apache.commons.lang.time.FastDateFormat,org/apache/commons/lang/time/FastDateFormat.java,public String toString() {,1016,1018
Lang,57,Lang-57-buggy,org.apache.commons.lang.LocaleUtils,org/apache/commons/lang/LocaleUtils.java,public static boolean isAvailableLocale(Locale locale) {,222,227
Lang,58,Lang-58-buggy,org.apache.commons.lang.math.NumberUtils,org/apache/commons/lang/math/NumberUtils.java,public static Number createNumber(String str) throws NumberFormatException {,397,545
Lang,59,Lang-59-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,"public StrBuilder appendFixedWidthPadRight(Object obj, int width, char padChar) {",878,895
Lang,6,Lang-6-buggy,org.apache.commons.lang3.text.translate.CharSequenceTranslator,org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,"public final void translate(CharSequence input, Writer out) throws IOException {",75,98
Lang,60,Lang-60-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,public boolean contains(char ch) {,1671,1679
Lang,60,Lang-60-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,"public int indexOf(char ch, int startIndex) {",1724,1736
Lang,61,Lang-61-buggy,org.apache.commons.lang.text.StrBuilder,org/apache/commons/lang/text/StrBuilder.java,"public int indexOf(String str, int startIndex) {",1760,1787
Lang,62,Lang-62-buggy,org.apache.commons.lang.Entities,org/apache/commons/lang/Entities.java,public String unescape(String str) {,813,870
Lang,62,Lang-62-buggy,org.apache.commons.lang.Entities,org/apache/commons/lang/Entities.java,"public void unescape(Writer writer, String string) throws IOException {",884,947
Lang,63,Lang-63-buggy,org.apache.commons.lang.time.DurationFormatUtils,org/apache/commons/lang/time/DurationFormatUtils.java,"public static String formatPeriod(long startMillis, long endMillis, String format, boolean padWithZeros, TimeZone timezone) {",262,361
Lang,63,Lang-63-buggy,org.apache.commons.lang.time.DurationFormatUtils,org/apache/commons/lang/time/DurationFormatUtils.java,"static int reduceAndCorrect(Calendar start, Calendar end, int field, int difference) {",432,443
Lang,64,Lang-64-buggy,org.apache.commons.lang.enums.ValuedEnum,org/apache/commons/lang/enums/ValuedEnum.java,public int compareTo(Object other) {,182,190
Lang,65,Lang-65-buggy,org.apache.commons.lang.time.DateUtils,org/apache/commons/lang/time/DateUtils.java,"private static void modify(Calendar val, int field, boolean round) {",619,717
Lang,7,Lang-7-buggy,org.apache.commons.lang3.math.NumberUtils,org/apache/commons/lang3/math/NumberUtils.java,public static Number createNumber(String str) throws NumberFormatException {,445,598
Lang,7,Lang-7-buggy,org.apache.commons.lang3.math.NumberUtils,org/apache/commons/lang3/math/NumberUtils.java,public static BigDecimal createBigDecimal(String str) {,713,726
Lang,8,Lang-8-buggy,org.apache.commons.lang3.time.FastDatePrinter,org/apache/commons/lang3/time/FastDatePrinter.java,"TimeZoneNameRule(TimeZone timeZone, Locale locale, int style) {",1109,1116
Lang,8,Lang-8-buggy,org.apache.commons.lang3.time.FastDatePrinter,org/apache/commons/lang3/time/FastDatePrinter.java,"public void appendTo(StringBuffer buffer, Calendar calendar) {",1133,1141
Lang,9,Lang-9-buggy,org.apache.commons.lang3.time.FastDateParser,org/apache/commons/lang3/time/FastDateParser.java,private void init() {,115,153
