project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Compress,33,Compress-33-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,80,38,14,8,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,34,Compress-34-buggy,add_test.java,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest,testParseReparse,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0
Compress,35,Compress-35-buggy,add_test.java,org.apache.commons.compress.DetectArchiverTestCase,testSevenDigitTarChecksum,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,36,Compress-36-buggy,add_test.java,org.apache.commons.compress.archivers.sevenz.SevenZFileTest,readEntriesOfSize0BulkRead,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,33,0,4,0,33,0,4,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,37,Compress-37-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,105,1.0000,,,16,1.0000,,,,,96,19,10,4,0,0,0,0,105,16,16,2
Compress,38,Compress-38-buggy,add_test.java,org.apache.commons.compress.archivers.tar.TarArchiveEntryTest,isDirectoryIgnoresTrailingSlashForPaxHeaders,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,39,Compress-39-buggy,add_test.java,org.apache.commons.compress.ArchiveUtilsTest,sanitizeReplacesControlAndSpecials,Pass,Pass,Pass,Pass,4,1.0000,8,1.0000,2,0.6667,4,0.8000,40,4,5,3,44,0,7,1,62,8,7,5,70,0,11,1
Compress,40,Compress-40-buggy,add_test.java,org.apache.commons.compress.utils.BitInputStreamTest,bigEndianDirect63,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,89,7,9,3,89,7,9,3,186,7,17,3,186,7,17,3
Compress,41,Compress-41-buggy,add_test.java,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,testThrowOnInvalidEntrySynthetic,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,42,Compress-42-buggy,add_test.java,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest,isUnixSymlinkIsFalseIfLinkAndFileFlagsSet,Pass,Not Pass,Pass,Pass,0,0.0000,7,0.6364,0,0.0000,2,0.5000,9,1,1,1,9,1,1,1,15,11,2,4,22,4,4,2
Compress,43,Compress-43-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,276,1.0000,,,25,1.0000,,,,,262,104,19,27,0,0,0,0,276,104,25,29
Compress,44,Compress-44-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,16,1.0000,,,3,1.0000,,,,,9,0,0,0,0,0,0,0,16,7,3,1
Compress,45,Compress-45-buggy,add_test.java,org.apache.commons.compress.archivers.tar.TarUtilsTest,testRoundTripOctalOrBinary7,Not Pass,Not Pass,Not Pass,Pass,1,1.0000,1,0.1111,1,0.5000,1,0.2500,54,1,10,2,55,0,11,1,38,9,6,4,39,8,7,3
Compress,46,Compress-46-buggy,add_test.java,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest,testGettersSetters,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,11,12,1,1,11,12,1,1,25,0,3,1,25,0,3,1
Compress,47,Compress-47-buggy,add_test.java,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,storedEntriesWithUnknownSizeAreUnreadable,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,23,153,4,40,23,153,4,40,28,159,7,41,28,159,7,41
