project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Csv,6,Csv-6-buggy_ind1,add_test.java,org.apache.commons.csv.CSVRecordTest,testToMapWithEmptyRecord,Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,6,Csv-6-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVRecordTest,testToMapWithSingleColumnShort,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,6,Csv-6-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVRecordTest,testToMapWithMultipleColumnsShort,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,7,Csv-7-buggy_ind1,add_test.java,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntriesWithExplicitHeader,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,46,9,6,6,46,9,6,6,62,11,7,7,62,11,7,7
Csv,7,Csv-7-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntriesMultipleDuplicates,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,46,9,6,6,46,9,6,6,62,11,7,7,62,11,7,7
Csv,7,Csv-7-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVParserTest,testNoDuplicateHeaderEntriesWithEmptyHeader,Not Pass,Pass,Pass,Pass,0,0.0000,2,0.1818,0,0.0000,1,0.1429,46,9,6,6,46,9,6,6,62,11,7,7,64,9,8,6
Csv,7,Csv-7-buggy_ind4,add_test3.java,org.apache.commons.csv.CSVParserTest,testNoDuplicateHeaderEntriesWithExplicitHeader,Not Pass,Pass,Pass,Pass,6,0.6667,8,0.7273,2,0.3333,3,0.4286,46,9,6,6,52,3,8,4,62,11,7,7,70,3,10,4
Csv,8,Csv-8-buggy_ind1,add_test.java,org.apache.commons.csv.CSVFormatTest,testDuplicateHeaderElementsWithThreeElements,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,117,104,14,18,117,104,14,18,132,91,22,10,132,91,22,10
Csv,8,Csv-8-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVFormatTest,testDuplicateHeaderElementsMultipleDuplicates,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,117,104,14,18,117,104,14,18,132,91,22,10,132,91,22,10
Csv,8,Csv-8-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVFormatTest,testNoDuplicateHeaderElements,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,1,0.1000,117,104,14,18,117,104,14,18,132,91,22,10,132,91,23,9
Csv,9,Csv-9-buggy_ind1,add_test.java,org.apache.commons.csv.CSVRecordTest,testToMapWithNoHeaderMultipleRecords,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,9,Csv-9-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVRecordTest,testToMapWithNoHeaderEmptyRecord,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,34,0,4,0,34,0,4,5,34,1,5,5,34,1,5
Csv,10,Csv-10-buggy_ind1,add_test.java,org.apache.commons.csv.CSVPrinterTest,testHeaderWithSingleColumn,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,18,0,0,0,18,0,0,0,28,0,1,1,28,0,1,1
Csv,10,Csv-10-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVPrinterTest,testHeaderWithQuotedValues,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,18,0,0,0,18,0,0,0,28,0,1,1,28,0,1,1
Csv,11,Csv-11-buggy_ind1,add_test.java,org.apache.commons.csv.CSVParserTest,testHeaderDuplicateNonEmpty,Not Pass,Pass,Pass,Pass,19,0.5278,17,0.5152,2,0.1429,1,0.0909,56,36,6,14,75,17,8,12,58,33,7,11,75,16,8,10
Csv,11,Csv-11-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVParserTest,testHeaderDuplicateEmptyWithIgnoreFalse,Not Pass,Pass,Pass,Pass,25,0.6944,21,0.6364,4,0.2857,3,0.2727,56,36,6,14,81,11,10,10,58,33,7,11,79,12,10,8
Csv,11,Csv-11-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVParserTest,testHeaderMixedEmptyNonEmpty,Not Pass,Not Pass,Pass,Pass,10,0.2778,7,0.2121,5,0.3571,3,0.2727,56,36,6,14,66,26,11,9,58,33,7,11,65,26,10,8
Csv,13,Csv-13-buggy_ind1,add_test.java,org.apache.commons.csv.CSVPrinterTest,testNullStringWithQuoteModeAll,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,25,19,3,3,25,19,3,3,68,9,12,4,68,9,12,4
Csv,13,Csv-13-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVPrinterTest,testNullStringWithEscapeChar,Not Pass,Not Pass,Not Pass,Pass,10,0.5263,0,0.0000,2,0.6667,0,0.0000,25,19,3,3,35,9,5,1,68,9,12,4,68,9,12,4
Csv,13,Csv-13-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVPrinterTest,testNullVsNullStringLiteral,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,25,19,3,3,25,19,3,3,68,9,12,4,68,9,12,4
Csv,14,Csv-14-buggy_ind1,add_test.java,org.apache.commons.csv.CSVPrinterTest,testQuoteCharInMiddle,Not Pass,Not Pass,Not Pass,Pass,47,0.4393,47,0.4393,12,0.3243,12,0.3243,86,107,14,37,133,60,26,25,88,107,14,37,135,60,26,25
Csv,14,Csv-14-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVPrinterTest,testMultipleQuoteChars,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,1,0.0270,1,0.0270,86,107,14,37,86,107,15,36,88,107,14,37,88,107,15,36
Csv,14,Csv-14-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVPrinterTest,testQuoteCharAtEnd,Not Pass,Not Pass,Not Pass,Pass,47,0.4393,47,0.4393,12,0.3243,12,0.3243,86,107,14,37,133,60,26,25,88,107,14,37,135,60,26,25
Csv,15,Csv-15-buggy_ind1,add_test.java,org.apache.commons.csv.CSVPrinterTest,testDontQuoteUnicodeCharactersInMiddle,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,1,0.0400,0,0.0000,133,60,26,25,133,60,27,24,98,92,20,29,98,92,20,29
Csv,15,Csv-15-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVPrinterTest,testDontQuoteCJKFirstChar,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,133,60,26,25,133,60,26,25,98,92,20,29,98,92,20,29
Csv,15,Csv-15-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVPrinterTest,testQuoteUnicodeWithComma,Pass,Pass,Pass,Pass,0,0.0000,32,0.3478,0,0.0000,7,0.2414,133,60,26,25,133,60,26,25,98,92,20,29,130,60,27,22
Csv,16,Csv-16-buggy_ind1,add_test.java,org.apache.commons.csv.CSVParserTest,testIteratorMultipleHasNextCalls,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,81,60,7,5,81,60,7,5,86,62,7,5,86,62,7,5
Csv,16,Csv-16-buggy_ind2,add_test1.java,org.apache.commons.csv.CSVParserTest,testIteratorNextWithoutHasNext,Not Pass,Pass,Pass,Pass,10,0.1667,12,0.1935,3,0.6000,3,0.6000,81,60,7,5,91,50,10,2,86,62,7,5,98,50,10,2
Csv,16,Csv-16-buggy_ind3,add_test2.java,org.apache.commons.csv.CSVParserTest,testIteratorMixedHasNextAndNext,Not Pass,Pass,Pass,Pass,5,0.0833,7,0.1129,2,0.4000,2,0.4000,81,60,7,5,86,55,9,3,86,62,7,5,93,55,9,3
