project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Closure,23,Closure-23-buggy_ind2,add_test1.java,com.google.javascript.jscomp.PeepholeFoldConstantsTest,testFoldGetElemBoundaryConditions,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,43,42,7,9,43,42,7,9,75,10,13,3,75,10,13,3
Closure,24,Closure-24-buggy_ind1,add_test.java,com.google.javascript.jscomp.ScopedAliasesTest,testNonAliasLocalUninitializedVar,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,1,1.0000,1,1.0000,70,0,7,1,70,0,8,0,83,0,7,1,83,0,8,0
Closure,24,Closure-24-buggy_ind2,add_test1.java,com.google.javascript.jscomp.ScopedAliasesTest,testNonAliasLocalComplexExpression,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,70,0,7,1,70,0,7,1,83,0,7,1,83,0,7,1
Closure,25,Closure-25-buggy_ind1,add_test.java,com.google.javascript.jscomp.TypeInferenceTest,testBackwardsInferenceNewWithMultipleArgs,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,53,11,7,7,53,11,7,7,53,11,7,7,53,11,7,7
Closure,25,Closure-25-buggy_ind2,add_test1.java,com.google.javascript.jscomp.TypeInferenceTest,testBackwardsInferenceNewWithNestedObject,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,53,11,7,7,53,11,7,7,53,11,7,7,53,11,7,7
Closure,26,Closure-26-buggy_ind1,add_test.java,com.google.javascript.jscomp.ProcessCommonJSModulesTest,testNullFilename,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,35,1,1,27,35,1,1,29,35,2,2,29,35,2,2
Closure,26,Closure-26-buggy_ind2,add_test1.java,com.google.javascript.jscomp.ProcessCommonJSModulesTest,testEmptyFilename,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,35,1,1,27,35,1,1,29,35,2,2,29,35,2,2
Closure,26,Closure-26-buggy_ind3,add_test2.java,com.google.javascript.jscomp.ProcessCommonJSModulesTest,testFilenameWithoutPrefix,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,35,1,1,27,35,1,1,29,35,2,2,29,35,2,2
Closure,26,Closure-26-buggy_ind4,add_test3.java,com.google.javascript.jscomp.CommandLineRunnerTest,testProcessCJSWithModuleExports,Not Pass,Not Pass,Not Pass,Pass,29,0.8286,29,0.8286,0,0.0000,0,0.0000,27,35,1,1,56,6,1,1,29,35,2,2,58,6,2,2
Closure,27,Closure-27-buggy_ind1,add_test.java,com.google.javascript.rhino.IRTest,testTryFinallyWithStatements,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,6,59,0,2,6,59,0,2,24,41,0,2,24,41,0,2
Closure,27,Closure-27-buggy_ind2,add_test1.java,com.google.javascript.rhino.IRTest,testTryCatchWithMultipleStatements,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,6,59,0,2,6,59,0,2,24,41,0,2,24,41,0,2
Closure,28,Closure-28-buggy_ind1,add_test.java,com.google.javascript.jscomp.InlineCostEstimatorTest,testCostWithDifferentIdentifierLengths,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,4,0,0,0,4,0,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Closure,28,Closure-28-buggy_ind2,add_test1.java,com.google.javascript.jscomp.InlineFunctionsTest,testIssue728WithLongerIdentifiers,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,4,0,0,0,4,0,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Closure,29,Closure-29-buggy_ind1,add_test.java,com.google.javascript.jscomp.InlineObjectLiteralsTest,testObjectPropertyAccessNotInlinable,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,102,7,23,5,102,7,23,5,106,9,23,7,106,9,23,7
Closure,29,Closure-29-buggy_ind2,add_test1.java,com.google.javascript.jscomp.InlineObjectLiteralsTest,testObjectPropertyChainAccess,Not Pass,Not Pass,Pass,Pass,2,0.2857,0,0.0000,1,0.2000,0,0.0000,102,7,23,5,104,5,24,4,106,9,23,7,106,9,23,7
Closure,29,Closure-29-buggy_ind3,add_test2.java,com.google.javascript.jscomp.InlineObjectLiteralsTest,testObjectPropertyAccessInVarDecl,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,102,7,23,5,102,7,23,5,106,9,23,7,106,9,23,7
Closure,30,Closure-30-buggy_ind1,add_test.java,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest,testDependsOnOuterScopeVarsWithNullDef,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,119,2,7,1,119,2,7,1,121,4,8,2,121,4,8,2
Closure,30,Closure-30-buggy_ind2,add_test1.java,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest,testInlineWithUndeclaredVariable,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,119,2,7,1,119,2,7,1,121,4,8,2,121,4,8,2
Closure,31,Closure-31-buggy_ind1,add_test.java,com.google.javascript.jscomp.CommandLineRunnerTest,testDependencySortingWithExternsAndNoCompile,Not Pass,Pass,Pass,Pass,30,0.1546,30,0.1508,3,0.0833,3,0.0811,164,194,24,36,194,164,27,33,166,199,25,37,196,169,28,34
Closure,31,Closure-31-buggy_ind2,add_test1.java,com.google.javascript.jscomp.CommandLineRunnerTest,testDependencySortingWithNoCompileAnnotation,Not Pass,Pass,Pass,Pass,20,0.1031,20,0.1005,4,0.1111,4,0.1081,164,194,24,36,184,174,28,32,166,199,25,37,186,179,29,33
Closure,32,Closure-32-buggy_ind1,add_test.java,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testParseLicenseEmptyLine,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,143,29,17,16,143,29,17,16,146,29,19,16,146,29,19,16
Closure,32,Closure-32-buggy_ind2,add_test1.java,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testParsePreserveEmptyLine,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,143,29,17,16,143,29,17,16,146,29,19,16,146,29,19,16
Closure,32,Closure-32-buggy_ind3,add_test2.java,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testParseLicenseOnlyWhitespace,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,143,29,17,16,143,29,17,16,146,29,19,16,146,29,19,16
Closure,33,Closure-33-buggy_ind1,add_test.java,com.google.javascript.jscomp.TypeCheckTest,testIssue700_AdditionalCase1,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,42,0,6,2,42,0,6,2,43,16,6,8,43,16,6,8
Closure,33,Closure-33-buggy_ind2,add_test1.java,com.google.javascript.jscomp.TypeCheckTest,testIssue700_AdditionalCase2,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,42,0,6,2,42,0,6,2,43,16,6,8,43,16,6,8
Closure,34,Closure-34-buggy_ind1,add_test.java,com.google.javascript.jscomp.CodePrinterTest,testManyMultiplies,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,68,0.0452,0,0.0000,8,0.0281,56,1513,6,287,56,1513,6,287,55,1504,6,285,123,1436,14,277
Closure,34,Closure-34-buggy_ind2,add_test1.java,com.google.javascript.jscomp.CodePrinterTest,testMixedAssociativeOps,Not Pass,Not Pass,Not Pass,Pass,40,0.0264,81,0.0539,3,0.0105,6,0.0211,56,1513,6,287,96,1473,9,284,55,1504,6,285,136,1423,12,279
Closure,35,Closure-35-buggy_ind1,add_test.java,com.google.javascript.jscomp.TypeCheckTest,testIssue669_AdditionalCase1,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,20,39,5,11,20,39,5,11,20,62,5,15,20,62,5,15
Closure,35,Closure-35-buggy_ind2,add_test1.java,com.google.javascript.jscomp.TypeCheckTest,testIssue669_AdditionalCase2,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,20,39,5,11,20,39,5,11,20,62,5,15,20,62,5,15
Closure,36,Closure-36-buggy_ind1,add_test.java,com.google.javascript.jscomp.IntegrationTest,testSingletonGetterInlineFunction,Pass,Not Pass,Not Pass,Pass,12,0.3871,19,0.5000,3,0.1500,5,0.2273,64,31,12,20,76,19,15,17,63,38,12,22,82,19,17,17
Closure,36,Closure-36-buggy_ind2,add_test1.java,com.google.javascript.jscomp.IntegrationTest,testSingletonGetterNonCallContext,Pass,Not Pass,Pass,Pass,9,0.2903,16,0.4211,5,0.2500,5,0.2273,64,31,12,20,73,22,17,15,63,38,12,22,79,22,17,17
Closure,37,Closure-37-buggy_ind1,add_test.java,com.google.javascript.jscomp.IntegrationTest,testIncompleteFunctionWithArgs,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,194,20,20,4,194,20,20,4,196,36,21,5,196,36,21,5
Closure,37,Closure-37-buggy_ind2,add_test1.java,com.google.javascript.jscomp.IntegrationTest,testIncompleteFunctionNested,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,194,20,20,4,194,20,20,4,196,36,21,5,196,36,21,5
Closure,38,Closure-38-buggy_ind1,add_test.java,com.google.javascript.jscomp.CodePrinterTest,testMinusPositiveZero,Not Pass,Pass,Pass,Pass,20,0.3226,20,0.3226,3,0.2727,3,0.2727,23,62,3,11,43,42,6,8,23,62,3,11,43,42,6,8
Closure,38,Closure-38-buggy_ind2,add_test1.java,com.google.javascript.jscomp.CodePrinterTest,testNegativeZeroAlone,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,23,62,3,11,23,62,3,11,23,62,3,11,23,62,3,11
Closure,38,Closure-38-buggy_ind3,add_test2.java,com.google.javascript.jscomp.CodePrinterTest,testPositiveZeroAlone,Not Pass,Pass,Pass,Pass,20,0.3226,20,0.3226,3,0.2727,3,0.2727,23,62,3,11,43,42,6,8,23,62,3,11,43,42,6,8
