model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
GPT5,JacksonDatabind,5,5_4,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,6,6,not pass,yes,2,2,1,com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds; com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601PartialMilliseconds,com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601PartialMilliseconds
GPT5,JacksonDatabind,6,6_1,not pass,no,2,0,0,,
GPT5,JacksonDatabind,6,6_2,not pass,no,2,0,0,,
GPT5,JacksonDatabind,6,6_3,not pass,no,2,0,0,,
GPT5,JacksonDatabind,6,6_4,not pass,no,2,0,0,,
GPT5,JacksonDatabind,7,7,not pass,yes,1,1,1,com.fasterxml.jackson.databind.creators.TestCreatorsDelegating::testDelegateWithTokenBuffer,com.fasterxml.jackson.databind.creators.TestCreatorsDelegating::testDelegateWithTokenBuffer
GPT5,JacksonDatabind,7,7_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,7,7_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,7,7_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,7,7_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,8,8,not pass,no,1,0,0,,
GPT5,JacksonDatabind,8,8_1,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestJdkTypes::testStringBuilder,
GPT5,JacksonDatabind,8,8_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,8,8_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,9,9,not pass,yes,1,1,1,com.fasterxml.jackson.databind.ser.TestMapSerialization::testClassKey,com.fasterxml.jackson.databind.ser.TestMapSerialization::testClassKey
GPT5,JacksonDatabind,9,9_1,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,10,10,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,10,10_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,10,10_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,10,10_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.ser.TestAnyGetter::testIssue705,com.fasterxml.jackson.databind.ser.TestAnyGetter::testIssue705
GPT5,JacksonDatabind,10,10_4,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,11,11,not pass,no,2,0,0,,
GPT5,JacksonDatabind,11,11_1,not pass,no,2,0,0,,
GPT5,JacksonDatabind,11,11_2,not pass,no,2,0,0,,
GPT5,JacksonDatabind,11,11_3,not pass,no,2,0,0,,
GPT5,JacksonDatabind,11,11_4,not compilable,yes,2,2,1,com.fasterxml.jackson.databind.type.TestJavaType::testLocalType728; com.fasterxml.jackson.databind.type.TestLocalType609::testLocalPartialType609,com.fasterxml.jackson.databind.type.TestJavaType::testLocalType728
GPT5,JacksonDatabind,12,12,not pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestCustomDeserializers::testCustomMapValueDeser735,com.fasterxml.jackson.databind.deser.TestCustomDeserializers::testCustomMapValueDeser735
GPT5,JacksonDatabind,12,12_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,12,12_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,12,12_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,12,12_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,13,13,not pass,no,1,0,0,,
GPT5,JacksonDatabind,13,13_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,13,13_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,13,13_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,13,13_4,not pass,yes,1,1,1,com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization::testNullObjectId,com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization::testNullObjectId
GPT5,JacksonDatabind,14,14,not pass,yes,1,1,0,com.fasterxml.jackson.databind.convert.TestUpdateValue::testIssue744,
GPT5,JacksonDatabind,14,14_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,14,14_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,14,14_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,14,14_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,15,15,not pass,yes,1,1,0,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testIssue731,
GPT5,JacksonDatabind,15,15_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,15,15_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,15,15_3,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,15,15_4,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,16,16,not pass,no,1,0,0,,
GPT5,JacksonDatabind,16,16_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,16,16_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.mixins.MixinsWithBundlesTest::testMixinWithBundles,
GPT5,JacksonDatabind,16,16_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,16,16_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,17,17,not pass,no,1,0,0,,
GPT5,JacksonDatabind,17,17_1,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,17,17_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.node.TestJsonNode::testArrayWithDefaultTyping,
GPT5,JacksonDatabind,17,17_3,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,17,17_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,18,18,not compilable,yes,3,3,2,com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testRootBeans; com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleArrayRecovery; com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleRootRecovery,com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleArrayRecovery; com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleRootRecovery
GPT5,JacksonDatabind,19,19,not pass,yes,3,1,1,com.fasterxml.jackson.databind.convert.TestMapConversions::testMapToProperties,com.fasterxml.jackson.databind.convert.TestMapConversions::testMapToProperties
GPT5,JacksonDatabind,19,19_1,not pass,yes,3,1,1,com.fasterxml.jackson.databind.deser.TestMapDeserialization::testReadProperties,com.fasterxml.jackson.databind.deser.TestMapDeserialization::testReadProperties
GPT5,JacksonDatabind,19,19_2,not pass,no,3,0,0,,
GPT5,JacksonDatabind,19,19_3,not pass,no,3,0,0,,
GPT5,JacksonDatabind,19,19_4,not pass,yes,3,1,1,com.fasterxml.jackson.databind.type.TestTypeFactory::testProperties,com.fasterxml.jackson.databind.type.TestTypeFactory::testProperties
GPT5,JacksonDatabind,20,20,not pass,no,1,0,0,,
GPT5,JacksonDatabind,20,20_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,20,20_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd::testNamingWithObjectNode,
GPT5,JacksonDatabind,20,20_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,20,20_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,21,21,not pass,no,1,0,0,,
GPT5,JacksonDatabind,21,21_1,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestEnumDeserialization::testEnumWithJsonPropertyRename,
GPT5,JacksonDatabind,21,21_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,21,21_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,21,21_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,22,22,not pass,no,1,0,0,,
GPT5,JacksonDatabind,22,22_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,22,22_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,22,22_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,22,22_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestJsonValue::testJsonValueWithCustomOverride,
GPT5,JacksonDatabind,23,23,not pass,no,1,0,0,,
GPT5,JacksonDatabind,23,23_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,23,23_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,23,23_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,23,23_4,not compilable,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testEmptyInclusionScalars,
GPT5,JacksonDatabind,24,24,not pass,no,1,0,0,,
GPT5,JacksonDatabind,24,24_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,24,24_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,24,24_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.ser.TestConfig::testDateFormatConfig,com.fasterxml.jackson.databind.ser.TestConfig::testDateFormatConfig
GPT5,JacksonDatabind,24,24_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,25,25,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestArrayDeserialization::testByteArrayTypeOverride890,
GPT5,JacksonDatabind,25,25_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,25,25_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,25,25_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,25,25_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,27,27,not pass,no,1,0,0,,
GPT5,JacksonDatabind,27,27_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,27,27_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestExternalId::testInverseExternalId928,
GPT5,JacksonDatabind,27,27_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,27,27_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,28,28,pass,yes,1,1,1,com.fasterxml.jackson.databind.node.TestObjectNode::testIssue941,com.fasterxml.jackson.databind.node.TestObjectNode::testIssue941
GPT5,JacksonDatabind,29,29,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TestExternalId::testExternalTypeIdWithNull,com.fasterxml.jackson.databind.jsontype.TestExternalId::testExternalTypeIdWithNull
GPT5,JacksonDatabind,30,30,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,30,30_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,30,30_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestExternalId::testBigDecimal965,
GPT5,JacksonDatabind,30,30_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,30,30_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,31,31,not pass,no,1,0,0,,
GPT5,JacksonDatabind,31,31_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,31,31_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,31,31_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,31,31_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.util.TestTokenBuffer::testOutputContext,
GPT5,JacksonDatabind,32,32,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,32,32_1,not compilable,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestUntypedDeserialization::testNestedUntyped989,
GPT5,JacksonDatabind,32,32_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,32,32_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,32,32_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,33,33,not pass,no,1,0,0,,
GPT5,JacksonDatabind,33,33_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,33,33_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,33,33_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,33,33_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.struct.TestUnwrapped::testUnwrappedAsPropertyIndicator,
GPT5,JacksonDatabind,34,34,not pass,no,1,0,0,,
GPT5,JacksonDatabind,34,34_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,34,34_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest::testSimpleNumbers,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest::testSimpleNumbers
GPT5,JacksonDatabind,34,34_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,34,34_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,34,34_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,35,35,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.WrapperObjectWithObjectIdTest::testSimple,
GPT5,JacksonDatabind,36,36,not pass,yes,1,1,1,com.fasterxml.jackson.databind.TestStdDateFormat::testLenient,com.fasterxml.jackson.databind.TestStdDateFormat::testLenient
GPT5,JacksonDatabind,36,36_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,36,36_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,36,36_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,36,36_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,36,36_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,37,37,not pass,no,1,0,0,,
GPT5,JacksonDatabind,37,37_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,37,37_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,37,37_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.objectid.Objecid1083Test::testSimple,
GPT5,JacksonDatabind,37,37_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,37,37_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,38,38,not pass,no,3,0,0,,
GPT5,JacksonDatabind,38,38_1,not pass,no,3,0,0,,
GPT5,JacksonDatabind,38,38_2,not compilable,yes,3,3,3,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitCollectionType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitMapType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testPOJOSubType,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitCollectionType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitMapType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testPOJOSubType
GPT5,JacksonDatabind,38,38_3,not pass,no,3,0,0,,
GPT5,JacksonDatabind,38,38_4,not pass,no,3,0,0,,
GPT5,JacksonDatabind,38,38_5,not pass,no,3,0,0,,
GPT5,JacksonDatabind,39,39,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl::testUnknownTypeIDRecovery,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl::testUnknownTypeIDRecovery
GPT5,JacksonDatabind,41,41,not pass,no,1,0,0,,
GPT5,JacksonDatabind,41,41_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,41,41_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testDeprecatedTypeResolution,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testDeprecatedTypeResolution
GPT5,JacksonDatabind,41,41_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,41,41_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,41,41_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,42,42,not pass,no,1,0,0,,
GPT5,JacksonDatabind,42,42_1,pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale
GPT5,JacksonDatabind,42,42_2,pass,no,1,0,0,,
GPT5,JacksonDatabind,42,42_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,43,43,not pass,no,1,0,0,,
GPT5,JacksonDatabind,43,43_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,43,43_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization::testNullStringPropertyId,com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization::testNullStringPropertyId
GPT5,JacksonDatabind,43,43_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,44,44,not pass,no,1,0,0,,
GPT5,JacksonDatabind,44,44_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,44,44_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestSubtypes::testIssue1125WithDefault,
GPT5,JacksonDatabind,44,44_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,44,44_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,44,44_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,45,45,not pass,no,1,0,0,,
GPT5,JacksonDatabind,45,45_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,45,45_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,45,45_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.ser.DateSerializationTest::testDateDefaultShape,com.fasterxml.jackson.databind.ser.DateSerializationTest::testDateDefaultShape
GPT5,JacksonDatabind,45,45_4,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,45,45_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,46,46,not pass,no,1,0,0,,
GPT5,JacksonDatabind,46,46_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,46,46_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,46,46_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,46,46_4,not pass,yes,1,1,1,com.fasterxml.jackson.databind.type.TestJavaType::testGenericSignature1195,com.fasterxml.jackson.databind.type.TestJavaType::testGenericSignature1195
GPT5,JacksonDatabind,47,47,not pass,no,2,0,0,,
GPT5,JacksonDatabind,47,47_1,not pass,no,2,0,0,,
GPT5,JacksonDatabind,47,47_2,not pass,no,2,0,0,,
GPT5,JacksonDatabind,47,47_3,not pass,no,2,0,0,,
GPT5,JacksonDatabind,47,47_4,not pass,yes,2,2,2,com.fasterxml.jackson.databind.ser.TestJsonSerialize::testBrokenAnnotation; com.fasterxml.jackson.databind.ser.TestJsonSerializeAs::testSpecializedAsIntermediate,com.fasterxml.jackson.databind.ser.TestJsonSerialize::testBrokenAnnotation; com.fasterxml.jackson.databind.ser.TestJsonSerializeAs::testSpecializedAsIntermediate
GPT5,JacksonDatabind,47,47_5,not pass,no,2,0,0,,
GPT5,JacksonDatabind,48,48,not pass,no,1,0,0,,
GPT5,JacksonDatabind,48,48_1,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,48,48_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,48,48_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,48,48_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestFeatures::testVisibilityFeatures,
GPT5,JacksonDatabind,48,48_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,49,49,pass,yes,1,1,1,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest::testIssue1255,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest::testIssue1255
GPT5,JacksonDatabind,50,50,not pass,no,1,0,0,,
GPT5,JacksonDatabind,50,50_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,50,50_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,50,50_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.objectid.ObjectWithCreator1261Test::testObjectIds1261,
GPT5,JacksonDatabind,50,50_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,50,50_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,51,51,pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TestCustomTypeIdResolver::testPolymorphicTypeViaCustom,com.fasterxml.jackson.databind.jsontype.TestCustomTypeIdResolver::testPolymorphicTypeViaCustom
GPT5,JacksonDatabind,51,51_1,pass,no,1,0,0,,
GPT5,JacksonDatabind,52,52,not pass,no,1,0,0,,
GPT5,JacksonDatabind,52,52_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,52,52_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,52,52_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId999Test::testExternalTypeId,
GPT5,JacksonDatabind,52,52_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,52,52_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,53,53,not pass,no,1,0,0,,
GPT5,JacksonDatabind,53,53_1,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,53,53_2,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,53,53_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMap1215Test::testMapRefinement,
GPT5,JacksonDatabind,53,53_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,53,53_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,54,54,not pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestJDKAtomicTypes::testEmpty1256,com.fasterxml.jackson.databind.deser.TestJDKAtomicTypes::testEmpty1256
GPT5,JacksonDatabind,54,54_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,54,54_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,54,54_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,55,55,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestEnumSerialization::testEnumsWithJsonPropertyAsKey,
GPT5,JacksonDatabind,55,55_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,56,56,not pass,no,1,0,0,,
GPT5,JacksonDatabind,56,56_1,pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale
GPT5,JacksonDatabind,56,56_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,56,56_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,57,57,not pass,no,1,0,0,,
GPT5,JacksonDatabind,57,57_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,57,57_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,57,57_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.seq.ReadValuesTest::testRootBeans,com.fasterxml.jackson.databind.seq.ReadValuesTest::testRootBeans
GPT5,JacksonDatabind,57,57_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,57,57_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,58,58,not pass,no,1,0,0,,
GPT5,JacksonDatabind,58,58_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,58,58_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,58,58_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.misc.AccessFixTest::testCauseOfThrowableIgnoral,com.fasterxml.jackson.databind.misc.AccessFixTest::testCauseOfThrowableIgnoral
GPT5,JacksonDatabind,58,58_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,58,58_5,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,59,59,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,59,59_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,59,59_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,59,59_3,not compilable,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest::testMapKeyRefinement1384,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest::testMapKeyRefinement1384
GPT5,JacksonDatabind,59,59_4,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,59,59_5,not compilable,no,1,0,0,,
GPT5,JacksonDatabind,60,60,not pass,no,2,0,0,,
GPT5,JacksonDatabind,60,60_1,not pass,no,2,0,0,,
GPT5,JacksonDatabind,60,60_2,not pass,yes,2,1,1,com.fasterxml.jackson.databind.jsontype.TestDefaultWithCreators::testWithCreatorAndJsonValue,com.fasterxml.jackson.databind.jsontype.TestDefaultWithCreators::testWithCreatorAndJsonValue
GPT5,JacksonDatabind,60,60_3,not pass,yes,2,1,1,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdTest::testWithAsValue,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdTest::testWithAsValue
GPT5,JacksonDatabind,60,60_4,not pass,no,2,0,0,,
GPT5,JacksonDatabind,60,60_5,not pass,no,2,0,0,,
GPT5,JacksonDatabind,61,61,not pass,no,1,0,0,,
GPT5,JacksonDatabind,61,61_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,61,61_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest::testDefaultTypingWithLong,com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest::testDefaultTypingWithLong
GPT5,JacksonDatabind,61,61_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,61,61_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,61,61_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,62,62,not pass,yes,1,1,1,com.fasterxml.jackson.databind.creators.ArrayDelegatorCreatorForCollectionTest::testUnmodifiable,com.fasterxml.jackson.databind.creators.ArrayDelegatorCreatorForCollectionTest::testUnmodifiable
GPT5,JacksonDatabind,62,62_1,not pass,no,1,0,0,,
GPT5,JacksonDatabind,62,62_2,not pass,no,1,0,0,,
GPT5,JacksonDatabind,62,62_3,not pass,no,1,0,0,,
GPT5,JacksonDatabind,62,62_4,not pass,no,1,0,0,,
GPT5,JacksonDatabind,62,62_5,not pass,no,1,0,0,,
GPT5,JacksonDatabind,63,63,not pass,no,3,0,0,,
