model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
GPT5,Compress,29,29,not pass,yes,3,3,0,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStream; org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStreamAutodetect; org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingOutputStream,
GPT5,Compress,29,29_1,not pass,no,3,0,0,,
GPT5,Compress,30,30,pass,yes,1,1,1,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStreamTest::readOfLength0ShouldReturn0,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStreamTest::readOfLength0ShouldReturn0
GPT5,Compress,31,31,pass,yes,2,2,1,org.apache.commons.compress.archivers.TarTestCase::testCOMPRESS178; org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctalInvalid,org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctalInvalid
GPT5,Compress,32,32,pass,yes,1,1,1,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::shouldReadBigGid,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::shouldReadBigGid
GPT5,Compress,33,33,not compilable,yes,1,1,0,org.apache.commons.compress.compressors.DetectCompressorTestCase::testDetection,
GPT5,Compress,34,34,pass,yes,1,1,0,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest::testParseReparse,
GPT5,Compress,35,35,not pass,yes,1,1,0,org.apache.commons.compress.DetectArchiverTestCase::testCOMPRESS335,
GPT5,Compress,36,36,pass,yes,1,1,1,org.apache.commons.compress.archivers.sevenz.SevenZFileTest::readEntriesOfSize0,org.apache.commons.compress.archivers.sevenz.SevenZFileTest::readEntriesOfSize0
GPT5,Compress,37,37,pass,yes,1,1,1,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::survivesBlankLinesInPaxHeader,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::survivesBlankLinesInPaxHeader
GPT5,Compress,37,37_1,not pass,no,1,0,0,,
GPT5,Compress,38,38,not compilable,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::survivesPaxHeaderWithNameEndingInSlash,
GPT5,Compress,39,39,pass,yes,1,1,1,org.apache.commons.compress.ArchiveUtilsTest::sanitizeShortensString,org.apache.commons.compress.ArchiveUtilsTest::sanitizeShortensString
GPT5,Compress,40,40,not pass,yes,2,2,2,org.apache.commons.compress.utils.BitInputStreamTest::bigEndianWithOverflow; org.apache.commons.compress.utils.BitInputStreamTest::littleEndianWithOverflow,org.apache.commons.compress.utils.BitInputStreamTest::bigEndianWithOverflow; org.apache.commons.compress.utils.BitInputStreamTest::littleEndianWithOverflow
GPT5,Compress,41,41,not pass,yes,2,2,0,org.apache.commons.compress.archivers.ZipTestCase::testListAllFilesWithNestedArchive; org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testThrowOnInvalidEntry,
GPT5,Compress,41,41_1,not pass,no,2,0,0,,
GPT5,Compress,42,42,not compilable,yes,1,1,1,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest::isUnixSymlinkIsFalseIfMoreThanOneFlagIsSet,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest::isUnixSymlinkIsFalseIfMoreThanOneFlagIsSet
GPT5,Compress,43,43,not pass,yes,1,1,1,org.apache.commons.compress.archivers.zip.DataDescriptorTest::doesntWriteDataDescriptorWhenAddingRawEntries,org.apache.commons.compress.archivers.zip.DataDescriptorTest::doesntWriteDataDescriptorWhenAddingRawEntries
GPT5,Compress,43,43_1,not pass,no,1,0,0,,
GPT5,Compress,44,44,pass,yes,3,3,3,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionOne; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionThree; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionTwo,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionOne; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionThree; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionTwo
GPT5,Compress,45,45,pass,yes,1,1,1,org.apache.commons.compress.archivers.tar.TarUtilsTest::testRoundTripOctalOrBinary8,org.apache.commons.compress.archivers.tar.TarUtilsTest::testRoundTripOctalOrBinary8
GPT5,Compress,46,46,pass,yes,1,1,1,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest::testGettersSetters,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest::testGettersSetters
GPT5,Compress,47,47,not pass,yes,1,1,1,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown
GPT5,Compress,47,47_1,not pass,no,1,0,0,,
