project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
JacksonCore,17,JacksonCore-17-buggy_ind1,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final void _writeSegmentedRaw(char[] cbuf, int offset, int len) throws IOException",635,669
JacksonCore,17,JacksonCore-17-buggy_ind1,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final int _outputRawMultiByteChar(int ch, char[] cbuf, int inputOffset, int inputEnd)",1887,1906
JacksonCore,17,JacksonCore-17-buggy_ind2,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"public void writeRaw(String text, int offset, int len) throws IOException",523,550
JacksonCore,17,JacksonCore-17-buggy_ind2,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final void _writeSegmentedRaw(char[] cbuf, int offset, int len) throws IOException",635,669
JacksonCore,17,JacksonCore-17-buggy_ind2,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final int _outputRawMultiByteChar(int ch, char[] cbuf, int inputOffset, int inputEnd)",1887,1906
JacksonCore,17,JacksonCore-17-buggy_ind3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"public void writeRaw(String text, int offset, int len) throws IOException",523,550
JacksonCore,17,JacksonCore-17-buggy_ind3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final void _writeSegmentedRaw(char[] cbuf, int offset, int len) throws IOException",635,669
JacksonCore,17,JacksonCore-17-buggy_ind3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,"private final int _outputRawMultiByteChar(int ch, char[] cbuf, int inputOffset, int inputEnd)",1887,1906
JacksonCore,18,JacksonCore-18-buggy,com.fasterxml.jackson.core.base.GeneratorBase,com/fasterxml/jackson/core/base/GeneratorBase.java,protected String _asString(BigDecimal value) throws IOException {,433,443
JacksonCore,18,JacksonCore-18-buggy,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,public void writeNumber(BigDecimal value) throws IOException,903,921
JacksonCore,18,JacksonCore-18-buggy_ind1,com.fasterxml.jackson.core.base.GeneratorBase,com/fasterxml/jackson/core/base/GeneratorBase.java,protected String _asString(BigDecimal value) throws IOException {,433,443
JacksonCore,18,JacksonCore-18-buggy_ind1,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,public void writeNumber(BigDecimal value) throws IOException,903,921
JacksonCore,18,JacksonCore-18-buggy_ind2,com.fasterxml.jackson.core.base.GeneratorBase,com/fasterxml/jackson/core/base/GeneratorBase.java,protected String _asString(BigDecimal value) throws IOException {,433,443
JacksonCore,18,JacksonCore-18-buggy_ind2,com.fasterxml.jackson.core.json.UTF8JsonGenerator,com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,public void writeNumber(BigDecimal value) throws IOException,903,921
JacksonCore,19,JacksonCore-19-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"private final JsonToken _parseNumber2(boolean neg, int startPtr) throws IOException",1374,1499
JacksonCore,19,JacksonCore-19-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private final JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength) throws IOException",1536,1631
JacksonCore,19,JacksonCore-19-buggy_ind1,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"private final JsonToken _parseNumber2(boolean neg, int startPtr) throws IOException",1374,1499
JacksonCore,19,JacksonCore-19-buggy_ind1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private final JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength) throws IOException",1536,1631
JacksonCore,19,JacksonCore-19-buggy_ind2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"private final JsonToken _parseNumber2(boolean neg, int startPtr) throws IOException",1374,1499
JacksonCore,19,JacksonCore-19-buggy_ind2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private final JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength) throws IOException",1536,1631
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,protected JsonToken _parseNumber(int ch) throws IOException,846,959
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,private JsonToken _parseNumber2(boolean negative) throws IOException,968,1085
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"protected JsonToken _handleInvalidNumberStart(int ch, boolean negative) throws IOException",1126,1153
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,protected JsonToken _parseNumber(int c),1184,1247
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parserNumber2(char[] outBuf, int outPtr, boolean negative, int intPartLength)",1253,1284
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength)",1323,1412
JacksonCore,2,JacksonCore-2-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,private int _skipWSOrEnd() throws IOException,2540,2584
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,protected JsonToken _parseNumber(int ch) throws IOException,846,959
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,private JsonToken _parseNumber2(boolean negative) throws IOException,968,1085
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"protected JsonToken _handleInvalidNumberStart(int ch, boolean negative) throws IOException",1126,1153
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,protected JsonToken _parseNumber(int c),1184,1247
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parserNumber2(char[] outBuf, int outPtr, boolean negative, int intPartLength)",1253,1284
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength)",1323,1412
JacksonCore,2,JacksonCore-2-buggy_ind1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,private int _skipWSOrEnd() throws IOException,2540,2584
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,protected JsonToken _parseNumber(int ch) throws IOException,846,959
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,private JsonToken _parseNumber2(boolean negative) throws IOException,968,1085
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"protected JsonToken _handleInvalidNumberStart(int ch, boolean negative) throws IOException",1126,1153
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,protected JsonToken _parseNumber(int c),1184,1247
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parserNumber2(char[] outBuf, int outPtr, boolean negative, int intPartLength)",1253,1284
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength)",1323,1412
JacksonCore,2,JacksonCore-2-buggy_ind2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,private int _skipWSOrEnd() throws IOException,2540,2584
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,protected JsonToken _parseNumber(int ch) throws IOException,846,959
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,private JsonToken _parseNumber2(boolean negative) throws IOException,968,1085
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"protected JsonToken _handleInvalidNumberStart(int ch, boolean negative) throws IOException",1126,1153
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,protected JsonToken _parseNumber(int c),1184,1247
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parserNumber2(char[] outBuf, int outPtr, boolean negative, int intPartLength)",1253,1284
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,"private JsonToken _parseFloat(char[] outBuf, int outPtr, int c, boolean negative, int integerPartLength)",1323,1412
JacksonCore,2,JacksonCore-2-buggy_ind3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,private int _skipWSOrEnd() throws IOException,2540,2584
JacksonCore,20,JacksonCore-20-buggy,com.fasterxml.jackson.core.JsonGenerator,com/fasterxml/jackson/core/JsonGenerator.java,public void writeEmbeddedObject(Object object) throws IOException {,1328,1340
JacksonCore,20,JacksonCore-20-buggy_ind1,com.fasterxml.jackson.core.JsonGenerator,com/fasterxml/jackson/core/JsonGenerator.java,public void writeEmbeddedObject(Object object) throws IOException {,1328,1340
JacksonCore,20,JacksonCore-20-buggy_ind2,com.fasterxml.jackson.core.JsonGenerator,com/fasterxml/jackson/core/JsonGenerator.java,public void writeEmbeddedObject(Object object) throws IOException {,1328,1340
JacksonCore,21,JacksonCore-21-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,public JsonToken nextToken() throws IOException,227,457
JacksonCore,21,JacksonCore-21-buggy_ind1,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,public JsonToken nextToken() throws IOException,227,457
JacksonCore,21,JacksonCore-21-buggy_ind2,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,public JsonToken nextToken() throws IOException,227,457
JacksonCore,22,JacksonCore-22-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,public JsonToken nextToken() throws IOException,227,449
JacksonCore,22,JacksonCore-22-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,protected final JsonToken _nextToken2() throws IOException,457,607
JacksonCore,22,JacksonCore-22-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,protected final JsonToken _nextTokenWithBuffering(final TokenFilterContext buffRoot),612,729
JacksonCore,22,JacksonCore-22-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,private JsonToken _nextBuffered(TokenFilterContext buffRoot) throws IOException,731,759
