model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
DeepSeek,Time,15,15_11,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_12,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_2,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_3,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_4,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_5,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_6,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_7,not compilable,no,1,0,0,,
DeepSeek,Time,15,15_8,pass,no,1,0,0,,
DeepSeek,Time,15,15_9,not compilable,no,1,0,0,,
DeepSeek,Time,16,16,not pass,no,7,0,0,,
DeepSeek,Time,16,16_1,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_2,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_3,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_4,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_5,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_6,not pass,no,7,0,0,,
DeepSeek,Time,16,16_7,not compilable,no,7,0,0,,
DeepSeek,Time,16,16_8,not compilable,yes,7,7,4,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_withDefaultYear_feb29; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_baseEndYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_baseStartYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_parseEndYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_parseStartYear,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_baseEndYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_baseStartYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_parseEndYear; org.joda.time.format.TestDateTimeFormatter::testParseInto_monthOnly_parseStartYear
DeepSeek,Time,17,17,not pass,no,1,0,0,,
DeepSeek,Time,17,17_1,not compilable,yes,1,1,1,org.joda.time.TestDateTimeZoneCutover::testBug3476684_adjustOffset,org.joda.time.TestDateTimeZoneCutover::testBug3476684_adjustOffset
DeepSeek,Time,17,17_10,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_11,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_12,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_2,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_3,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_4,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_5,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_6,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_7,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_8,not compilable,no,1,0,0,,
DeepSeek,Time,17,17_9,not compilable,no,1,0,0,,
DeepSeek,Time,18,18,not pass,no,1,0,0,,
DeepSeek,Time,18,18_1,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_2,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_3,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_4,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_5,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_6,not compilable,yes,1,1,0,org.joda.time.chrono.TestGJChronology::testLeapYearRulesConstruction,
DeepSeek,Time,18,18_7,not compilable,no,1,0,0,,
DeepSeek,Time,18,18_8,not compilable,no,1,0,0,,
DeepSeek,Time,19,19,not pass,no,1,0,0,,
DeepSeek,Time,19,19_1,not compilable,yes,1,1,1,org.joda.time.TestDateTimeZoneCutover::testDateTimeCreation_london,org.joda.time.TestDateTimeZoneCutover::testDateTimeCreation_london
DeepSeek,Time,19,19_10,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_11,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_12,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_2,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_3,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_4,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_5,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_6,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_7,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_8,not compilable,no,1,0,0,,
DeepSeek,Time,19,19_9,not compilable,no,1,0,0,,
DeepSeek,Time,20,20,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_1,pass,no,1,0,0,,
DeepSeek,Time,20,20_2,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_3,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_4,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_5,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_6,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_7,not compilable,no,1,0,0,,
DeepSeek,Time,20,20_8,not compilable,yes,1,1,1,org.joda.time.format.TestDateTimeFormatterBuilder::test_printParseZoneDawsonCreek,org.joda.time.format.TestDateTimeFormatterBuilder::test_printParseZoneDawsonCreek
DeepSeek,Time,22,22,not pass,no,2,0,0,,
DeepSeek,Time,22,22_1,not pass,yes,2,1,1,org.joda.time.TestDuration_Basics::testToPeriod_fixedZone,org.joda.time.TestDuration_Basics::testToPeriod_fixedZone
DeepSeek,Time,22,22_2,not pass,no,2,0,0,,
DeepSeek,Time,22,22_3,not pass,no,2,0,0,,
DeepSeek,Time,22,22_4,not pass,yes,2,1,1,org.joda.time.TestPeriod_Constructors::testConstructor_long_fixedZone,org.joda.time.TestPeriod_Constructors::testConstructor_long_fixedZone
DeepSeek,Time,22,22_5,not pass,no,2,0,0,,
DeepSeek,Time,22,22_6,not pass,no,2,0,0,,
DeepSeek,Time,23,23,pass,yes,1,1,1,org.joda.time.TestDateTimeZone::testForID_String_old,org.joda.time.TestDateTimeZone::testForID_String_old
DeepSeek,Time,23,23_1,not pass,no,1,0,0,,
DeepSeek,Time,23,23_10,not pass,no,1,0,0,,
DeepSeek,Time,23,23_11,not pass,no,1,0,0,,
DeepSeek,Time,23,23_12,not compilable,no,1,0,0,,
DeepSeek,Time,23,23_2,not pass,no,1,0,0,,
DeepSeek,Time,23,23_3,not pass,no,1,0,0,,
DeepSeek,Time,23,23_4,not pass,no,1,0,0,,
DeepSeek,Time,23,23_5,not pass,no,1,0,0,,
DeepSeek,Time,23,23_6,not pass,no,1,0,0,,
DeepSeek,Time,23,23_7,not pass,no,1,0,0,,
DeepSeek,Time,23,23_8,not pass,no,1,0,0,,
DeepSeek,Time,23,23_9,not pass,no,1,0,0,,
DeepSeek,Time,24,24,not pass,no,7,0,0,,
DeepSeek,Time,24,24_1,not pass,no,7,0,0,,
DeepSeek,Time,24,24_2,not pass,no,7,0,0,,
DeepSeek,Time,24,24_3,not pass,yes,7,7,0,org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_weekyear_month_week_2010; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_weekyear_month_week_2011; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_weekyear_month_week_2012; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_year_month_week_2010; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_year_month_week_2011; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_year_month_week_2012; org.joda.time.format.TestDateTimeFormatter::testParseLocalDate_year_month_week_2016,
DeepSeek,Time,25,25,not pass,no,3,0,0,,
DeepSeek,Time,25,25_1,pass,yes,3,3,3,org.joda.time.TestDateTimeZoneCutover::test_DateTime_constructor_Moscow_Autumn; org.joda.time.TestDateTimeZoneCutover::test_getOffsetFromLocal_Moscow_Autumn; org.joda.time.TestDateTimeZoneCutover::test_getOffsetFromLocal_Moscow_Autumn_overlap_mins,org.joda.time.TestDateTimeZoneCutover::test_DateTime_constructor_Moscow_Autumn; org.joda.time.TestDateTimeZoneCutover::test_getOffsetFromLocal_Moscow_Autumn; org.joda.time.TestDateTimeZoneCutover::test_getOffsetFromLocal_Moscow_Autumn_overlap_mins
DeepSeek,Time,25,25_10,not pass,no,3,0,0,,
DeepSeek,Time,25,25_11,not pass,no,3,0,0,,
DeepSeek,Time,25,25_12,not pass,no,3,0,0,,
DeepSeek,Time,25,25_2,not pass,no,3,0,0,,
DeepSeek,Time,25,25_3,not pass,no,3,0,0,,
DeepSeek,Time,25,25_4,not pass,no,3,0,0,,
DeepSeek,Time,25,25_5,not pass,no,3,0,0,,
DeepSeek,Time,25,25_6,not pass,no,3,0,0,,
DeepSeek,Time,25,25_7,not pass,no,3,0,0,,
DeepSeek,Time,25,25_8,not pass,no,3,0,0,,
DeepSeek,Time,25,25_9,not pass,no,3,0,0,,
DeepSeek,Time,26,26,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_1,not compilable,yes,8,8,0,org.joda.time.TestDateTimeZoneCutover::testBug2182444_ausNSW; org.joda.time.TestDateTimeZoneCutover::testBug2182444_usCentral; org.joda.time.TestDateTimeZoneCutover::testWithHourOfDayInDstChange; org.joda.time.TestDateTimeZoneCutover::testWithMillisOfSecondInDstChange_NewYork_winter; org.joda.time.TestDateTimeZoneCutover::testWithMillisOfSecondInDstChange_Paris_summer; org.joda.time.TestDateTimeZoneCutover::testWithMinuteOfHourInDstChange; org.joda.time.TestDateTimeZoneCutover::testWithMinuteOfHourInDstChange_mockZone; org.joda.time.TestDateTimeZoneCutover::testWithSecondOfMinuteInDstChange,
DeepSeek,Time,26,26_10,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_11,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_12,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_2,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_3,not pass,no,8,0,0,,
DeepSeek,Time,26,26_4,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_5,not pass,no,8,0,0,,
DeepSeek,Time,26,26_6,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_7,not pass,no,8,0,0,,
DeepSeek,Time,26,26_8,not compilable,no,8,0,0,,
DeepSeek,Time,26,26_9,not compilable,no,8,0,0,,
DeepSeek,Time,27,27,not pass,no,1,0,0,,
DeepSeek,Time,27,27_1,not pass,no,1,0,0,,
DeepSeek,Time,27,27_2,not compilable,yes,1,1,1,org.joda.time.format.TestPeriodFormatterBuilder::testBug2495455,org.joda.time.format.TestPeriodFormatterBuilder::testBug2495455
