model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
DeepSeek,Cli,16,16,not pass,yes,4,3,0,org.apache.commons.cli2.bug.BugCLI123Test::testMultipleChildOptions; org.apache.commons.cli2.bug.BugCLI123Test::testParentOptionAndChildOption; org.apache.commons.cli2.bug.BugCLI123Test::testSingleChildOption,
DeepSeek,Cli,16,16_1,not pass,no,4,0,0,,
DeepSeek,Cli,17,17,pass,yes,1,1,0,org.apache.commons.cli.PosixParserTest::testStopBursting,
DeepSeek,Cli,18,18,not pass,yes,1,1,0,org.apache.commons.cli.PosixParserTest::testStop2,
DeepSeek,Cli,19,19,not pass,yes,1,1,0,org.apache.commons.cli.PosixParserTest::testUnrecognizedOption2,
DeepSeek,Cli,20,20,not pass,yes,1,1,0,org.apache.commons.cli.PosixParserTest::testStop3,
DeepSeek,Cli,21,21,not compilable,yes,1,1,1,org.apache.commons.cli2.bug.BugCLI150Test::testNegativeNumber,org.apache.commons.cli2.bug.BugCLI150Test::testNegativeNumber
DeepSeek,Cli,22,22,not compilable,yes,2,1,0,org.apache.commons.cli.ApplicationTest::testGroovy,
DeepSeek,Cli,23,23,not pass,yes,2,2,0,org.apache.commons.cli.bug.BugCLI162Test::testInfiniteLoop; org.apache.commons.cli.bug.BugCLI162Test::testPrintHelpLongLines,
DeepSeek,Cli,24,24,timeout,yes,1,1,0,org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunkingIndentIgnored,
DeepSeek,Cli,25,25,timeout,yes,1,1,0,org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunkingIndentIgnored,
DeepSeek,Cli,26,26,pass,yes,1,1,1,org.apache.commons.cli.OptionBuilderTest::testBuilderIsResettedAlways,org.apache.commons.cli.OptionBuilderTest::testBuilderIsResettedAlways
DeepSeek,Cli,27,27,pass,yes,1,1,0,org.apache.commons.cli.ParserTestCase::testOptionGroupLong,
DeepSeek,Cli,28,28,pass,yes,1,1,1,org.apache.commons.cli.ValueTest::testPropertyOptionFlags,org.apache.commons.cli.ValueTest::testPropertyOptionFlags
DeepSeek,Cli,29,29,not pass,yes,1,1,0,org.apache.commons.cli.UtilTest::testStripLeadingAndTrailingQuotes,
DeepSeek,Cli,30,30,not compilable,yes,3,1,0,org.apache.commons.cli.OptionGroupTest::testTwoOptionsFromGroupWithProperties,
DeepSeek,Cli,31,31,not pass,yes,1,1,1,org.apache.commons.cli.HelpFormatterTest::testDefaultArgName,org.apache.commons.cli.HelpFormatterTest::testDefaultArgName
DeepSeek,Cli,32,32,not pass,yes,2,2,2,org.apache.commons.cli.HelpFormatterTest::testFindWrapPos; org.apache.commons.cli.HelpFormatterTest::testRenderWrappedTextWordCut,org.apache.commons.cli.HelpFormatterTest::testFindWrapPos; org.apache.commons.cli.HelpFormatterTest::testRenderWrappedTextWordCut
DeepSeek,Cli,33,33,not pass,yes,1,1,0,org.apache.commons.cli.HelpFormatterTest::testIndentedHeaderAndFooter,
DeepSeek,Cli,34,34,not pass,yes,2,2,0,org.apache.commons.cli.CommandLineTest::testGetParsedOptionValue; org.apache.commons.cli.OptionBuilderTest::testTwoCompleteOptions,
DeepSeek,Cli,35,35,pass,yes,1,1,0,org.apache.commons.cli.bug.BugCLI252Test::testExactOptionNameMatch,
DeepSeek,Cli,37,37,pass,yes,1,1,0,org.apache.commons.cli.bug.BugCLI265Test::shouldParseShortOptionWithoutValue,
DeepSeek,Cli,38,38,pass,yes,1,1,1,org.apache.commons.cli.bug.BugCLI265Test::shouldParseConcatenatedShortOptions,org.apache.commons.cli.bug.BugCLI265Test::shouldParseConcatenatedShortOptions
DeepSeek,Cli,39,39,pass,yes,2,2,2,org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePattern; org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePatternFileNotExist,org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePattern; org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePatternFileNotExist
DeepSeek,Cli,40,40,not pass,yes,1,1,0,org.apache.commons.cli.TypeHandlerTest::testCreateValueInteger_failure,
