model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
DeepSeek,Gson,10,10_2,not pass,no,1,0,0,,
DeepSeek,Gson,11,11,not pass,no,1,0,0,,
DeepSeek,Gson,11,11_1,pass,yes,1,1,1,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization,com.google.gson.functional.PrimitiveTest::testNumberAsStringDeserialization
DeepSeek,Gson,11,11_2,pass,no,1,0,0,,
DeepSeek,Gson,12,12,not pass,no,2,0,0,,
DeepSeek,Gson,12,12_1,not pass,no,2,0,0,,
DeepSeek,Gson,12,12_2,not compilable,yes,2,2,0,com.google.gson.internal.bind.JsonTreeReaderTest::testSkipValue_emptyJsonObject; com.google.gson.internal.bind.JsonTreeReaderTest::testSkipValue_filledJsonObject,
DeepSeek,Gson,13,13,not pass,no,1,0,0,,
DeepSeek,Gson,13,13_1,not pass,no,1,0,0,,
DeepSeek,Gson,13,13_2,pass,yes,1,1,1,com.google.gson.stream.JsonReaderTest::testNegativeZero,com.google.gson.stream.JsonReaderTest::testNegativeZero
DeepSeek,Gson,14,14,pass,no,7,0,0,,
DeepSeek,Gson,14,14_1,not pass,no,7,0,0,,
DeepSeek,Gson,14,14_2,pass,yes,7,7,4,com.google.gson.internal.bind.RecursiveTypesResolveTest::testDoubleSubtype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testDoubleSupertype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testIssue440WeakReference; com.google.gson.internal.bind.RecursiveTypesResolveTest::testIssue603PrintStream; com.google.gson.internal.bind.RecursiveTypesResolveTest::testRecursiveResolveSimple; com.google.gson.internal.bind.RecursiveTypesResolveTest::testSubSupertype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testSuperSubtype,com.google.gson.internal.bind.RecursiveTypesResolveTest::testDoubleSubtype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testDoubleSupertype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testSubSupertype; com.google.gson.internal.bind.RecursiveTypesResolveTest::testSuperSubtype
DeepSeek,Gson,15,15,not compilable,no,1,0,0,,
DeepSeek,Gson,15,15_1,pass,no,1,0,0,,
DeepSeek,Gson,15,15_2,pass,yes,1,1,0,com.google.gson.stream.JsonWriterTest::testNonFiniteDoublesWhenLenient,
DeepSeek,Gson,16,16,pass,no,2,0,0,,
DeepSeek,Gson,16,16_1,pass,no,2,0,0,,
DeepSeek,Gson,16,16_2,pass,yes,2,2,2,com.google.gson.internal.bind.RecursiveTypesResolveTest::testRecursiveTypeVariablesResolve1; com.google.gson.internal.bind.RecursiveTypesResolveTest::testRecursiveTypeVariablesResolve12,com.google.gson.internal.bind.RecursiveTypesResolveTest::testRecursiveTypeVariablesResolve1; com.google.gson.internal.bind.RecursiveTypesResolveTest::testRecursiveTypeVariablesResolve12
DeepSeek,Gson,17,17,pass,yes,2,2,2,com.google.gson.DefaultDateTypeAdapterTest::testNullValue; com.google.gson.DefaultDateTypeAdapterTest::testUnexpectedToken,com.google.gson.DefaultDateTypeAdapterTest::testNullValue; com.google.gson.DefaultDateTypeAdapterTest::testUnexpectedToken
DeepSeek,Gson,17,17_1,not pass,no,2,0,0,,
DeepSeek,Gson,18,18,pass,yes,1,1,1,com.google.gson.functional.CollectionTest::testIssue1107,com.google.gson.functional.CollectionTest::testIssue1107
DeepSeek,Gson,18,18_1,not compilable,no,1,0,0,,
DeepSeek,Gson,18,18_2,pass,no,1,0,0,,
