model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
DeepSeek,Lang,37,37,pass,yes,1,1,1,org.apache.commons.lang3.ArrayUtilsAddTest::testJira567,org.apache.commons.lang3.ArrayUtilsAddTest::testJira567
DeepSeek,Lang,37,37_1,pass,no,1,0,0,,
DeepSeek,Lang,37,37_2,not pass,no,1,0,0,,
DeepSeek,Lang,38,38,not pass,yes,1,1,1,org.apache.commons.lang3.time.FastDateFormatTest::testLang538,org.apache.commons.lang3.time.FastDateFormatTest::testLang538
DeepSeek,Lang,39,39,pass,yes,1,1,0,org.apache.commons.lang3.StringUtilsTest::testReplace_StringStringArrayStringArray,
DeepSeek,Lang,39,39_1,pass,no,1,0,0,,
DeepSeek,Lang,40,40,not pass,yes,1,1,0,org.apache.commons.lang.StringUtilsEqualsIndexOfTest::testContainsIgnoreCase_LocaleIndependence,
DeepSeek,Lang,40,40_1,not pass,no,1,0,0,,
DeepSeek,Lang,41,41,pass,yes,2,2,2,org.apache.commons.lang.ClassUtilsTest::test_getPackageName_Class; org.apache.commons.lang.ClassUtilsTest::test_getShortClassName_Class,org.apache.commons.lang.ClassUtilsTest::test_getPackageName_Class; org.apache.commons.lang.ClassUtilsTest::test_getShortClassName_Class
DeepSeek,Lang,42,42,pass,yes,1,1,1,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeHtmlHighUnicode,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeHtmlHighUnicode
DeepSeek,Lang,43,43,not pass,yes,1,1,0,org.apache.commons.lang.text.ExtendedMessageFormatTest::testEscapedQuote_LANG_477,
DeepSeek,Lang,44,44,pass,yes,1,1,0,org.apache.commons.lang.NumberUtilsTest::testLang457,
DeepSeek,Lang,45,45,pass,yes,1,1,0,org.apache.commons.lang.WordUtilsTest::testAbbreviate,
DeepSeek,Lang,46,46,pass,yes,1,1,1,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaWithSlash,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaWithSlash
DeepSeek,Lang,47,47,pass,yes,2,2,2,org.apache.commons.lang.text.StrBuilderTest::testLang412Left; org.apache.commons.lang.text.StrBuilderTest::testLang412Right,org.apache.commons.lang.text.StrBuilderTest::testLang412Left; org.apache.commons.lang.text.StrBuilderTest::testLang412Right
DeepSeek,Lang,49,49,not pass,yes,1,1,1,org.apache.commons.lang.math.FractionTest::testReduce,org.apache.commons.lang.math.FractionTest::testReduce
DeepSeek,Lang,50,50,pass,yes,2,2,0,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateInstance; org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateTimeInstance,
DeepSeek,Lang,51,51,pass,yes,1,1,1,org.apache.commons.lang.BooleanUtilsTest::test_toBoolean_String,org.apache.commons.lang.BooleanUtilsTest::test_toBoolean_String
DeepSeek,Lang,52,52,not pass,yes,1,1,0,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaScript,
DeepSeek,Lang,53,53,not pass,yes,1,1,1,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346
DeepSeek,Lang,54,54,pass,yes,1,1,1,org.apache.commons.lang.LocaleUtilsTest::testLang328,org.apache.commons.lang.LocaleUtilsTest::testLang328
DeepSeek,Lang,55,55,pass,yes,1,1,1,org.apache.commons.lang.time.StopWatchTest::testLang315,org.apache.commons.lang.time.StopWatchTest::testLang315
DeepSeek,Lang,56,56,not pass,yes,1,1,0,org.apache.commons.lang.time.FastDateFormatTest::testLang303,
DeepSeek,Lang,57,57,pass,yes,11,11,0,org.apache.commons.lang.LocaleUtilsTest::testAvailableLocaleList; org.apache.commons.lang.LocaleUtilsTest::testAvailableLocaleSet; org.apache.commons.lang.LocaleUtilsTest::testConstructor; org.apache.commons.lang.LocaleUtilsTest::testCountriesByLanguage; org.apache.commons.lang.LocaleUtilsTest::testIsAvailableLocale; org.apache.commons.lang.LocaleUtilsTest::testLanguagesByCountry; org.apache.commons.lang.LocaleUtilsTest::testLocaleLookupList_Locale; org.apache.commons.lang.LocaleUtilsTest::testLocaleLookupList_LocaleLocale; org.apache.commons.lang.LocaleUtilsTest::testToLocale_1Part; org.apache.commons.lang.LocaleUtilsTest::testToLocale_2Part; org.apache.commons.lang.LocaleUtilsTest::testToLocale_3Part,
DeepSeek,Lang,58,58,pass,yes,1,1,1,org.apache.commons.lang.math.NumberUtilsTest::testLang300,org.apache.commons.lang.math.NumberUtilsTest::testLang300
DeepSeek,Lang,59,59,pass,yes,1,1,0,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testLang299,
DeepSeek,Lang,60,60,pass,yes,1,1,1,org.apache.commons.lang.text.StrBuilderTest::testLang295,org.apache.commons.lang.text.StrBuilderTest::testLang295
DeepSeek,Lang,61,61,pass,yes,2,2,1,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294; org.apache.commons.lang.text.StrBuilderTest::testLang294,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294
DeepSeek,Lang,62,62,not pass,yes,1,1,0,org.apache.commons.lang.EntitiesTest::testNumberOverflow,
DeepSeek,Lang,63,63,pass,yes,1,1,1,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281
DeepSeek,Lang,64,64,not pass,yes,1,1,1,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType
DeepSeek,Lang,65,65,not pass,yes,1,1,1,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59
