project,bug_id,folder,class_entry,file,method_sig_snippet,buggy_method_start_line,buggy_method_end_line,changed_buggy_lines
Compress,19,Compress-19-buggy,org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,"public void reparseCentralDirectoryData(boolean hasUncompressedSize, boolean hasCompressedSize, boolean hasRelativeHeaderOffset, boolean hasDiskStart)",249,287,[259]
Compress,2,Compress-2-buggy,org.apache.commons.compress.archivers.ar.ArArchiveInputStream,org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,public ArArchiveEntry getNextArEntry() throws IOException {,59,117,"[83, 84, 85, 114]"
Compress,2,Compress-2-buggy,org.apache.commons.compress.archivers.ar.ArArchiveInputStream,org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,public void close() throws IOException {,124,129,[]
Compress,2,Compress-2-buggy,org.apache.commons.compress.archivers.ar.ArArchiveInputStream,org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,public int read() throws IOException {,131,135,"[132, 133, 134]"
Compress,2,Compress-2-buggy,org.apache.commons.compress.archivers.ar.ArArchiveInputStream,org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,"public int read(byte[] b, final int off, final int len) throws IOException {",141,146,[]
Compress,20,Compress-20-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,private CpioArchiveEntry readNewEntry(final boolean hasCrc),320,353,"[331, 347]"
Compress,20,Compress-20-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,private CpioArchiveEntry readOldAsciiEntry() throws IOException {,355,378,"[361, 373]"
Compress,20,Compress-20-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,private CpioArchiveEntry readOldBinaryEntry(final boolean swapHalfWord),380,405,"[387, 399]"
Compress,21,Compress-21-buggy,org.apache.commons.compress.archivers.sevenz.SevenZOutputFile,org/apache/commons/compress/archivers/sevenz/SevenZOutputFile.java,"private void writeBits(final DataOutput header, final BitSet bits, final int length) throws IOException {",634,649,"[639, 640, 646]"
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,"public BZip2CompressorInputStream(final InputStream in, final boolean decompressConcatenated) throws IOException {",129,136,[135]
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,private int read0() throws IOException {,198,233,"[199, 205, 211, 212, 215, 216, 222, 223, 226, 227, 232]"
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,private int setupRandPartA() throws IOException {,838,862,[853]
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,private int setupNoRandPartA() throws IOException {,864,881,[871]
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,private int setupRandPartC() throws IOException {,911,923,[913]
Compress,22,Compress-22-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,private int setupNoRandPartC() throws IOException {,939,952,[942]
Compress,23,Compress-23-buggy,org.apache.commons.compress.archivers.sevenz.Coders,org/apache/commons/compress/archivers/sevenz/Coders.java,"InputStream decode(final InputStream in, final Coder coder, byte[] password) throws IOException {",107,118,[112]
Compress,24,Compress-24-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static long parseOctal(final byte[] buffer, final int offset, final int length) {",102,153,"[129, 130, 131, 132, 133, 134, 135, 136]"
Compress,25,Compress-25-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,"public ZipArchiveInputStream(InputStream inputStream, String encoding, boolean useUnicodeExtraFields, boolean allowStoredEntriesWithDataDescriptor) {",174,184,[]
Compress,26,Compress-26-buggy,org.apache.commons.compress.utils.IOUtils,org/apache/commons/compress/utils/IOUtils.java,"public static long skip(InputStream input, long numToSkip) throws IOException {",94,105,[]
Compress,27,Compress-27-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static long parseOctal(final byte[] buffer, final int offset, final int length) {",102,150,"[133, 134, 135, 136]"
Compress,28,Compress-28-buggy,org.apache.commons.compress.archivers.tar.TarArchiveInputStream,org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,"public int read(byte[] buf, int offset, int numToRead) throws IOException {",569,592,[583]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.ArchiveStreamFactory,org/apache/commons/compress/archivers/ArchiveStreamFactory.java,"public ArchiveOutputStream createArchiveOutputStream( final String archiverName, final OutputStream out)",269,310,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.ArchiveStreamFactory,org/apache/commons/compress/archivers/ArchiveStreamFactory.java,public ArchiveInputStream createArchiveInputStream(final InputStream in),324,405,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,"public CpioArchiveInputStream(final InputStream in, int blockSize, String encoding) {",152,156,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java,"public CpioArchiveOutputStream(final OutputStream out, final short format, final int blockSize, final String encoding) {",147,163,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.dump.DumpArchiveInputStream,org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,"public DumpArchiveInputStream(InputStream is, String encoding)",100,146,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.tar.TarArchiveInputStream,org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,"public TarArchiveInputStream(InputStream is, int blockSize, int recordSize, String encoding) {",138,145,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,"public TarArchiveOutputStream(OutputStream os, int blockSize, int recordSize, String encoding) {",152,162,[]
Compress,29,Compress-29-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,"public ZipArchiveInputStream(InputStream inputStream, String encoding, boolean useUnicodeExtraFields, boolean allowStoredEntriesWithDataDescriptor) {",180,191,[]
Compress,3,Compress-3-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,public void finish() throws IOException {,111,114,[]
Compress,3,Compress-3-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,public void putArchiveEntry(ArchiveEntry archiveEntry) throws IOException {,153,187,[]
Compress,3,Compress-3-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,public void closeArchiveEntry() throws IOException {,199,217,[]
Compress,30,Compress-30-buggy,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream,org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,"public int read(final byte[] dest, final int offs, final int len)",153,179,[]
Compress,31,Compress-31-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static long parseOctal(final byte[] buffer, final int offset, final int length) {",101,148,"[135, 136, 137]"
Compress,32,Compress-32-buggy,org.apache.commons.compress.archivers.tar.TarArchiveInputStream,org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,"private void applyPaxHeadersToCurrentEntry(Map<String, String> headers) {",481,518,"[501, 505]"
Compress,33,Compress-33-buggy,org.apache.commons.compress.compressors.CompressorStreamFactory,org/apache/commons/compress/compressors/CompressorStreamFactory.java,public CompressorInputStream createCompressorInputStream(final InputStream in),204,256,[]
Compress,33,Compress-33-buggy,org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStream,org/apache/commons/compress/compressors/deflate/DeflateCompressorInputStream.java,public void close() throws IOException {,89,91,[]
Compress,34,Compress-34-buggy,org.apache.commons.compress.archivers.zip.X7875_NewUnix,org/apache/commons/compress/archivers/zip/X7875_NewUnix.java,public ZipShort getCentralDirectoryLength() {,145,147,[146]
Compress,35,Compress-35-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,public static boolean verifyCheckSum(byte[] header) {,593,613,"[594, 602, 603, 604, 605, 606]"
Compress,36,Compress-36-buggy,org.apache.commons.compress.archivers.sevenz.SevenZFile,org/apache/commons/compress/archivers/sevenz/SevenZFile.java,private InputStream getCurrentStream() throws IOException {,901,916,[]
Compress,37,Compress-37-buggy,org.apache.commons.compress.archivers.tar.TarArchiveInputStream,org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,"Map<String, String> parsePaxHeaders(final InputStream i)",452,502,[462]
Compress,38,Compress-38-buggy,org.apache.commons.compress.archivers.tar.TarArchiveEntry,org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,public boolean isDirectory() {,850,864,[859]
Compress,39,Compress-39-buggy,org.apache.commons.compress.utils.ArchiveUtils,org/apache/commons/compress/utils/ArchiveUtils.java,public static String sanitize(String s) {,272,288,[273]
Compress,4,Compress-4-buggy,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java,public void close() throws IOException {,334,340,[336]
Compress,4,Compress-4-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,public void close() throws IOException {,124,131,[126]
Compress,4,Compress-4-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,public void close() throws IOException {,529,537,[530]
Compress,4,Compress-4-buggy,org.apache.commons.compress.changes.ChangeSetPerformer,org/apache/commons/compress/changes/ChangeSetPerformer.java,"public ChangeSetResults perform(ArchiveInputStream in, ArchiveOutputStream out)",67,129,[]
Compress,40,Compress-40-buggy,org.apache.commons.compress.utils.BitInputStream,org/apache/commons/compress/utils/BitInputStream.java,public long readBits(final int count) throws IOException {,81,109,[85]
Compress,41,Compress-41-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,public ZipArchiveEntry getNextZipEntry() throws IOException {,219,324,[249]
Compress,42,Compress-42-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveEntry,org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java,public boolean isUnixSymlink() {,296,298,[297]
Compress,43,Compress-43-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,"private void writeLocalFileHeader(final ZipArchiveEntry ze, final boolean phased) throws IOException {",1024,1038,[1034]
Compress,43,Compress-43-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,"private byte[] createLocalFileHeader(final ZipArchiveEntry ze, final ByteBuffer name, final boolean encodable, final boolean phased, long archiveOffset) throws IOException {",1041,1127,[1075]
Compress,43,Compress-43-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,protected void writeDataDescriptor(final ZipArchiveEntry ze) throws IOException {,1170,1183,[1171]
Compress,43,Compress-43-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,private boolean usesDataDescriptor(final int zipMethod) {,1492,1494,"[1492, 1493]"
Compress,44,Compress-44-buggy,org.apache.commons.compress.utils.ChecksumCalculatingInputStream,org/apache/commons/compress/utils/ChecksumCalculatingInputStream.java,"public ChecksumCalculatingInputStream(final Checksum checksum, final InputStream in) {",33,39,[]
Compress,45,Compress-45-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static int formatLongOctalOrBinaryBytes( final long value, final byte[] buf, final int offset, final int length) {",474,492,[487]
Compress,46,Compress-46-buggy,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp,org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestamp.java,private static ZipLong unixTimeToZipLong(long l) {,528,534,"[529, 530]"
Compress,47,Compress-47-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,public boolean canReadEntryData(final ArchiveEntry ae) {,411,418,[415]
Compress,47,Compress-47-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,"public int read(final byte[] buffer, final int offset, final int length) throws IOException {",421,461,[]
Compress,47,Compress-47-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,private boolean supportsDataDescriptorFor(final ZipArchiveEntry entry) {,797,803,[]
Compress,5,Compress-5-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,"public int read(byte[] buffer, int start, int length) throws IOException {",191,246,[239]
Compress,6,Compress-6-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveEntry,org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java,public ZipArchiveEntry(String name) {,62,64,[]
Compress,6,Compress-6-buggy,org.apache.commons.compress.archivers.zip.ZipArchiveEntry,org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java,public boolean equals(Object obj) {,454,470,"[462, 463, 466]"
Compress,7,Compress-7-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static String parseName(byte[] buffer, final int offset, final int length) {",93,105,"[98, 101]"
Compress,8,Compress-8-buggy,org.apache.commons.compress.archivers.tar.TarUtils,org/apache/commons/compress/archivers/tar/TarUtils.java,"public static long parseOctal(final byte[] buffer, final int offset, final int length) {",51,87,"[53, 58, 59, 64, 65, 66, 67, 68, 76]"
Compress,9,Compress-9-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,public void setLongFileMode(int longFileMode) {,103,105,[]
Compress,9,Compress-9-buggy,org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,"public void write(byte[] wBuf, int wOffset, int numToWrite) throws IOException {",267,331,[330]
