project,bug_id,folder,class_entry,file,method_sig_snippet,buggy_method_start_line,buggy_method_end_line,changed_buggy_lines
Time,3,Time-3-buggy,org.joda.time.MutableDateTime,org/joda/time/MutableDateTime.java,public void addMillis(final int millis) {,879,881,[]
Time,4,Time-4-buggy,org.joda.time.Partial,org/joda/time/Partial.java,"public Partial with(DateTimeFieldType fieldType, int value) {",426,474,[464]
Time,5,Time-5-buggy,org.joda.time.Period,org/joda/time/Period.java,public Period normalizedStandard(PeriodType type) {,1616,1638,"[1628, 1629, 1630, 1631, 1632, 1633, 1634]"
Time,6,Time-6-buggy,org.joda.time.chrono.GJChronology,org/joda/time/chrono/GJChronology.java,"public static synchronized GJChronology getInstance( DateTimeZone zone, ReadableInstant gregorianCutover, int minDaysInFirstWeek) {",185,230,[]
Time,6,Time-6-buggy,org.joda.time.chrono.GJChronology,org/joda/time/chrono/GJChronology.java,"public long add(long instant, int value) {",973,993,[]
Time,6,Time-6-buggy,org.joda.time.chrono.GJChronology,org/joda/time/chrono/GJChronology.java,"public long add(long instant, long value) {",995,1015,[]
Time,7,Time-7-buggy,org.joda.time.format.DateTimeFormatter,org/joda/time/format/DateTimeFormatter.java,"public int parseInto(ReadWritableInstant instant, String text, int position) {",700,728,[710]
Time,8,Time-8-buggy,org.joda.time.DateTimeZone,org/joda/time/DateTimeZone.java,"public static DateTimeZone forOffsetHoursMinutes(int hoursOffset, int minutesOffset) throws IllegalArgumentException {",272,295,"[279, 286]"
Time,9,Time-9-buggy,org.joda.time.DateTimeZone,org/joda/time/DateTimeZone.java,"public static DateTimeZone forOffsetHoursMinutes(int hoursOffset, int minutesOffset) throws IllegalArgumentException {",253,273,"[262, 264, 266]"
Time,9,Time-9-buggy,org.joda.time.DateTimeZone,org/joda/time/DateTimeZone.java,public static DateTimeZone forOffsetMillis(int millisOffset) {,281,284,[]
