project,bug_id,folder,class_entry,file,method_sig_snippet,buggy_method_start_line,buggy_method_end_line,changed_buggy_lines
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.DeserializationContext,com/fasterxml/jackson/databind/DeserializationContext.java,public Date parseDate(String dateStr) throws IllegalArgumentException,706,716,[714]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.DeserializationContext,com/fasterxml/jackson/databind/DeserializationContext.java,"public JsonMappingException instantiationException(Class<?> instClass, Throwable cause) {",1597,1611,[1603]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.JsonMappingException,com/fasterxml/jackson/databind/JsonMappingException.java,public static JsonMappingException fromUnexpectedIOE(IOException src) {,335,340,[339]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.JsonMappingException,com/fasterxml/jackson/databind/JsonMappingException.java,"public static JsonMappingException wrapWithPath(Throwable src, Reference ref)",373,397,[380]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.SerializerProvider,com/fasterxml/jackson/databind/SerializerProvider.java,protected JsonSerializer<Object> _createAndCacheUntypedSerializer(Class<?> rawType),1330,1349,[1341]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.SerializerProvider,com/fasterxml/jackson/databind/SerializerProvider.java,protected JsonSerializer<Object> _createAndCacheUntypedSerializer(JavaType type),1351,1369,[1361]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,"public TypeDeserializer findTypeDeserializer(DeserializationConfig config, JavaType baseType)",1555,1593,[1589]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"public JsonDeserializer<Object> buildBeanDeserializer(DeserializationContext ctxt, JavaType type, BeanDescription beanDesc)",202,256,[222]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"protected JsonDeserializer<Object> buildBuilderBasedDeserializer( DeserializationContext ctxt, JavaType valueType, BeanDescription builderDesc)",266,323,[281]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.DeserializerCache,com/fasterxml/jackson/databind/deser/DeserializerCache.java,"protected JsonDeserializer<Object> _createAndCache2(DeserializationContext ctxt, DeserializerFactory factory, JavaType type)",258,300,[268]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.SettableAnyProperty,com/fasterxml/jackson/databind/deser/SettableAnyProperty.java,"protected void _throwAsIOE(Exception e, Object propName, Object value)",194,215,"[202, 214]"
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.SettableBeanProperty,com/fasterxml/jackson/databind/deser/SettableBeanProperty.java,"protected void _throwAsIOE(JsonParser p, Exception e, Object value) throws IOException",580,600,[590]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.SettableBeanProperty,com/fasterxml/jackson/databind/deser/SettableBeanProperty.java,"protected IOException _throwAsIOE(JsonParser p, Exception e) throws IOException",605,612,[611]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.std.StdDeserializer,com/fasterxml/jackson/databind/deser/std/StdDeserializer.java,"protected java.util.Date _parseDate(String value, DeserializationContext ctxt)",514,528,[526]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,"public Object deserializeKey(String key, DeserializationContext ctxt)",121,141,[135]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,"protected Object _weirdKey(DeserializationContext ctxt, String key, Exception e) throws IOException {",260,263,[262]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.deser.std.StdValueInstantiator,com/fasterxml/jackson/databind/deser/std/StdValueInstantiator.java,protected JsonMappingException wrapException(Throwable t),446,457,[456]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.introspect.BasicBeanDescription,com/fasterxml/jackson/databind/introspect/BasicBeanDescription.java,public Object instantiateBean(boolean fixAccess) {,345,366,[364]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.ser.DefaultSerializerProvider,com/fasterxml/jackson/databind/ser/DefaultSerializerProvider.java,public boolean includeFilterSuppressNulls(Object filter) throws JsonMappingException,159,175,[171]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.ser.DefaultSerializerProvider,com/fasterxml/jackson/databind/ser/DefaultSerializerProvider.java,"private IOException _wrapAsIOE(JsonGenerator g, Exception e) {",501,510,[505]
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.ser.PropertyBuilder,com/fasterxml/jackson/databind/ser/PropertyBuilder.java,"protected BeanPropertyWriter buildWriter(SerializerProvider prov, BeanPropertyDefinition propDef, JavaType declaredType, JsonSerializer<?> ser, TypeSerializer typeSer, TypeSerializer contentTypeSer, AnnotatedMember am, boolean defaultUseStaticTyping)",91,244,"[103, 105]"
JacksonDatabind,103,JacksonDatabind-103-buggy,com.fasterxml.jackson.databind.util.ClassUtil,com/fasterxml/jackson/databind/util/ClassUtil.java,public static String backticked(String text) {,736,741,[]
JacksonDatabind,104,JacksonDatabind-104-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,"protected void _format(TimeZone tz, Locale loc, Date date, StringBuffer buffer)",432,481,[]
JacksonDatabind,104,JacksonDatabind-104-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,"private static void pad4(StringBuffer buffer, int value) {",511,520,[]
JacksonDatabind,105,JacksonDatabind-105-buggy,com.fasterxml.jackson.databind.deser.std.JdkDeserializers,com/fasterxml/jackson/databind/deser/std/JdkDeserializers.java,"public static JsonDeserializer<?> find(Class<?> rawType, String clsName)",28,50,[]
JacksonDatabind,106,JacksonDatabind-106-buggy,com.fasterxml.jackson.databind.node.TreeTraversingParser,com/fasterxml/jackson/databind/node/TreeTraversingParser.java,public int getIntValue() throws IOException {,306,309,[]
JacksonDatabind,106,JacksonDatabind-106-buggy,com.fasterxml.jackson.databind.node.TreeTraversingParser,com/fasterxml/jackson/databind/node/TreeTraversingParser.java,public long getLongValue() throws IOException {,312,315,[]
JacksonDatabind,107,JacksonDatabind-107-buggy,com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase,com/fasterxml/jackson/databind/jsontype/impl/TypeDeserializerBase.java,"protected final JsonDeserializer<Object> _findDeserializer(DeserializationContext ctxt, String typeId) throws IOException",146,199,[165]
JacksonDatabind,108,JacksonDatabind-108-buggy,com.fasterxml.jackson.databind.ObjectReader,com/fasterxml/jackson/databind/ObjectReader.java,public <T extends TreeNode> T readTree(JsonParser p) throws IOException {,1168,1170,[1169]
JacksonDatabind,108,JacksonDatabind-108-buggy,com.fasterxml.jackson.databind.ObjectReader,com/fasterxml/jackson/databind/ObjectReader.java,protected final JsonNode _bindAsTree(JsonParser p) throws IOException,1670,1701,[]
JacksonDatabind,109,JacksonDatabind-109-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializer,com/fasterxml/jackson/databind/ser/std/NumberSerializer.java,"public JsonSerializer<?> createContextual(SerializerProvider prov, BeanProperty property) throws JsonMappingException",50,63,[]
JacksonDatabind,109,JacksonDatabind-109-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializer,com/fasterxml/jackson/databind/ser/std/NumberSerializer.java,"public void acceptJsonFormatVisitor(JsonFormatVisitorWrapper visitor, JavaType typeHint) throws JsonMappingException",96,108,[]
JacksonDatabind,109,JacksonDatabind-109-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public JsonSerializer<?> createContextual(SerializerProvider prov, BeanProperty property) throws JsonMappingException",93,105,[]
JacksonDatabind,11,JacksonDatabind-11-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"protected JavaType _fromVariable(TypeVariable<?> type, TypeBindings context)",889,930,"[895, 902]"
JacksonDatabind,110,JacksonDatabind-110-buggy,com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers,com/fasterxml/jackson/databind/deser/impl/JavaUtilCollectionsDeserializers.java,"public static JsonDeserializer<?> findForCollection(DeserializationContext ctxt, JavaType type)",64,86,[78]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.CreatorProperty,com/fasterxml/jackson/databind/deser/CreatorProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,130,136,[135]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.impl.FieldProperty,com/fasterxml/jackson/databind/deser/impl/FieldProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,88,94,[93]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.impl.MethodProperty,com/fasterxml/jackson/databind/deser/impl/MethodProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,79,85,[84]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.impl.ObjectIdReferenceProperty,com/fasterxml/jackson/databind/deser/impl/ObjectIdReferenceProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,49,55,[54]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,50,56,[55]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.impl.SetterlessProperty,com/fasterxml/jackson/databind/deser/impl/SetterlessProperty.java,public SettableBeanProperty withValueDeserializer(JsonDeserializer<?> deser) {,63,69,[68]
JacksonDatabind,111,JacksonDatabind-111-buggy,com.fasterxml.jackson.databind.deser.std.AtomicReferenceDeserializer,com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java,public AtomicReference<Object> getNullValue(DeserializationContext ctxt) throws JsonMappingException {,42,44,[43]
JacksonDatabind,112,JacksonDatabind-112-buggy,com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer,com/fasterxml/jackson/databind/deser/std/StringCollectionDeserializer.java,"public JsonDeserializer<?> createContextual(DeserializationContext ctxt, BeanProperty property) throws JsonMappingException",100,134,[107]
JacksonDatabind,12,JacksonDatabind-12-buggy,com.fasterxml.jackson.databind.deser.std.MapDeserializer,com/fasterxml/jackson/databind/deser/std/MapDeserializer.java,public boolean isCachable() {,299,305,[303]
JacksonDatabind,13,JacksonDatabind-13-buggy,com.fasterxml.jackson.databind.deser.DefaultDeserializationContext,com/fasterxml/jackson/databind/deser/DefaultDeserializationContext.java,"public ReadableObjectId findObjectId(Object id, ObjectIdGenerator<?> gen, ObjectIdResolver resolverType)",82,131,[]
JacksonDatabind,13,JacksonDatabind-13-buggy,com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java,"public Object deserializeSetAndReturn(JsonParser jp, DeserializationContext ctxt, Object instance) throws IOException",81,101,[]
JacksonDatabind,14,JacksonDatabind-14-buggy,com.fasterxml.jackson.databind.ObjectReader,com/fasterxml/jackson/databind/ObjectReader.java,protected JsonNode _bindAsTree(JsonParser jp) throws IOException,1468,1486,[1476]
JacksonDatabind,14,JacksonDatabind-14-buggy,com.fasterxml.jackson.databind.ObjectReader,com/fasterxml/jackson/databind/ObjectReader.java,"protected JsonDeserializer<Object> _findRootDeserializer(DeserializationContext ctxt, JavaType valueType)",1547,1572,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.JavaType,com/fasterxml/jackson/databind/JavaType.java,public boolean isMapLikeType() { return false; },291,291,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.BeanSerializerFactory,com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java,"public JsonSerializer<Object> createSerializer(SerializerProvider prov, JavaType origType)",127,167,[163]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.BeanSerializerBase,com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java,"protected JsonSerializer<Object> findConvertingSerializer(SerializerProvider provider, BeanPropertyWriter prop)",357,376,[370]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,"public JsonSerializer<?> createContextual(SerializerProvider provider, BeanProperty property)",107,128,"[126, 127]"
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,"public void serialize(Object value, JsonGenerator gen, SerializerProvider provider) throws IOException",152,162,[161]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,"public void serializeWithType(Object value, JsonGenerator gen, SerializerProvider provider, TypeSerializer typeSer) throws IOException",165,173,[172]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,public boolean isEmpty(Object value),177,181,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,"public boolean isEmpty(SerializerProvider prov, Object value)",184,188,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,"public void acceptJsonFormatVisitor(JsonFormatVisitorWrapper visitor, JavaType typeHint)",217,225,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,protected Object convertValue(Object value) {,244,246,[]
JacksonDatabind,15,JacksonDatabind-15-buggy,com.fasterxml.jackson.databind.ser.std.StdSerializer,com/fasterxml/jackson/databind/ser/std/StdSerializer.java,"protected JsonSerializer<?> findConvertingContentSerializer(SerializerProvider provider, BeanProperty prop, JsonSerializer<?> existingSerializer)",245,270,[262]
JacksonDatabind,16,JacksonDatabind-16-buggy,com.fasterxml.jackson.databind.introspect.AnnotationMap,com/fasterxml/jackson/databind/introspect/AnnotationMap.java,protected final boolean _add(Annotation ann) {,107,113,[112]
JacksonDatabind,17,JacksonDatabind-17-buggy,com.fasterxml.jackson.databind.ObjectMapper,com/fasterxml/jackson/databind/ObjectMapper.java,public boolean useForType(JavaType t),167,193,[180]
JacksonDatabind,18,JacksonDatabind-18-buggy,com.fasterxml.jackson.databind.MappingIterator,com/fasterxml/jackson/databind/MappingIterator.java,"protected MappingIterator(JavaType type, JsonParser p, DeserializationContext ctxt, JsonDeserializer<?> deser, boolean managedParser, Object valueToUpdate)",113,145,[138]
JacksonDatabind,18,JacksonDatabind-18-buggy,com.fasterxml.jackson.databind.MappingIterator,com/fasterxml/jackson/databind/MappingIterator.java,public void close() throws IOException {,188,192,[]
JacksonDatabind,18,JacksonDatabind-18-buggy,com.fasterxml.jackson.databind.MappingIterator,com/fasterxml/jackson/databind/MappingIterator.java,public boolean hasNextValue() throws IOException,208,232,"[210, 213, 214, 216, 221, 222, 223, 224]"
JacksonDatabind,18,JacksonDatabind-18-buggy,com.fasterxml.jackson.databind.MappingIterator,com/fasterxml/jackson/databind/MappingIterator.java,public T nextValue() throws IOException,234,262,"[236, 241, 242, 243, 244]"
JacksonDatabind,18,JacksonDatabind-18-buggy,com.fasterxml.jackson.databind.MappingIterator,com/fasterxml/jackson/databind/MappingIterator.java,public JsonLocation getCurrentLocation() {,342,344,[]
JacksonDatabind,19,JacksonDatabind-19-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,private JavaType _mapType(Class<?> rawClass),1018,1031,[]
JacksonDatabind,2,JacksonDatabind-2-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeObject(Object value) throws IOException,781,788,[]
JacksonDatabind,2,JacksonDatabind-2-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeTree(TreeNode node) throws IOException,791,796,[]
JacksonDatabind,20,JacksonDatabind-20-buggy,com.fasterxml.jackson.databind.node.ObjectNode,com/fasterxml/jackson/databind/node/ObjectNode.java,"public JsonNode setAll(Map<String,? extends JsonNode> properties)",324,334,[]
JacksonDatabind,21,JacksonDatabind-21-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,public boolean isAnnotationBundle(Annotation ann) {,50,52,[]
JacksonDatabind,22,JacksonDatabind-22-buggy,com.fasterxml.jackson.databind.ser.BasicSerializerFactory,com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java,"protected JsonSerializer<?> buildContainerSerializer(SerializerProvider prov, JavaType type, BeanDescription beanDesc, boolean staticTyping)",544,628,"[580, 585, 595, 596, 598, 603, 618, 619, 621, 624]"
JacksonDatabind,22,JacksonDatabind-22-buggy,com.fasterxml.jackson.databind.ser.BasicSerializerFactory,com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java,"protected JsonSerializer<?> buildCollectionSerializer(SerializationConfig config, CollectionType type, BeanDescription beanDesc, boolean staticTyping, TypeSerializer elementTypeSerializer, JsonSerializer<Object> elementValueSerializer)",636,701,[636]
JacksonDatabind,22,JacksonDatabind-22-buggy,com.fasterxml.jackson.databind.ser.BasicSerializerFactory,com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java,"protected JsonSerializer<?> buildMapSerializer(SerializationConfig config, MapType type, BeanDescription beanDesc, boolean staticTyping, JsonSerializer<Object> keySerializer, TypeSerializer elementTypeSerializer, JsonSerializer<Object> elementValueSerializer)",737,791,[737]
JacksonDatabind,22,JacksonDatabind-22-buggy,com.fasterxml.jackson.databind.ser.BasicSerializerFactory,com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java,"protected JsonSerializer<?> buildArraySerializer(SerializationConfig config, ArrayType type, BeanDescription beanDesc, boolean staticTyping, TypeSerializer elementTypeSerializer, JsonSerializer<Object> elementValueSerializer)",831,874,[831]
JacksonDatabind,22,JacksonDatabind-22-buggy,com.fasterxml.jackson.databind.ser.BeanSerializerFactory,com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java,"protected JsonSerializer<?> _createSerializer2(SerializerProvider prov, JavaType type, BeanDescription beanDesc, boolean staticTyping)",170,248,"[174, 175, 176, 177]"
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public static void addAll(Map<String, JsonSerializer<?>> allDeserializers)",26,43,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public JsonSerializer<?> createContextual(SerializerProvider prov, BeanProperty property) throws JsonMappingException",91,108,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public ShortSerializer() { super(Short.class, JsonParser.NumberType.INT, ""number""); }",122,122,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public void serializeWithType(Object value, JsonGenerator gen, SerializerProvider provider, TypeSerializer typeSer) throws IOException {",153,157,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,public IntLikeSerializer() {,171,173,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public void serialize(Number value, JsonGenerator gen, SerializerProvider provider) throws IOException {",177,179,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public LongSerializer() { super(Long.class, JsonParser.NumberType.LONG, ""number""); }",188,188,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public void serialize(Object value, JsonGenerator gen, SerializerProvider provider) throws IOException {",192,194,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public FloatSerializer() { super(Float.class, JsonParser.NumberType.FLOAT, ""number""); }",203,203,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public void serialize(Object value, JsonGenerator gen, SerializerProvider provider) throws IOException {",207,209,[]
JacksonDatabind,23,JacksonDatabind-23-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializers,com/fasterxml/jackson/databind/ser/std/NumberSerializers.java,"public DoubleSerializer() { super(Double.class, JsonParser.NumberType.DOUBLE, ""number""); }",225,225,[]
JacksonDatabind,24,JacksonDatabind-24-buggy,com.fasterxml.jackson.databind.cfg.BaseSettings,com/fasterxml/jackson/databind/cfg/BaseSettings.java,public BaseSettings withDateFormat(DateFormat df) {,230,238,"[234, 237]"
JacksonDatabind,25,JacksonDatabind-25-buggy,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,"protected <T extends JavaType> T modifyTypeByAnnotation(DeserializationContext ctxt, Annotated a, T type)",1748,1811,[1757]
JacksonDatabind,25,JacksonDatabind-25-buggy,com.fasterxml.jackson.databind.deser.DeserializerCache,com/fasterxml/jackson/databind/deser/DeserializerCache.java,"private JavaType modifyTypeByAnnotation(DeserializationContext ctxt, Annotated a, JavaType type)",468,543,[477]
JacksonDatabind,25,JacksonDatabind-25-buggy,com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase,com/fasterxml/jackson/databind/jsontype/impl/TypeDeserializerBase.java,"protected final JsonDeserializer<Object> _findDeserializer(DeserializationContext ctxt, String typeId) throws IOException",144,184,[177]
JacksonDatabind,25,JacksonDatabind-25-buggy,com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,com/fasterxml/jackson/databind/module/SimpleAbstractTypeResolver.java,"public JavaType findTypeMapping(DeserializationConfig config, JavaType type)",71,81,[80]
JacksonDatabind,27,JacksonDatabind-27-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializer,com/fasterxml/jackson/databind/deser/BeanDeserializer.java,"protected Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser p, DeserializationContext ctxt)",774,857,[794]
JacksonDatabind,28,JacksonDatabind-28-buggy,com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,com/fasterxml/jackson/databind/deser/std/JsonNodeDeserializer.java,"public ObjectNode deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",95,107,"[97, 98, 103, 104]"
JacksonDatabind,29,JacksonDatabind-29-buggy,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java,"protected final Object _deserialize(JsonParser p, DeserializationContext ctxt, int index, String typeId) throws IOException",222,239,[]
