model,project,bug_id,status,log
GPT5,JacksonDatabind,45,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-45-buggy.log
GPT5,JacksonDatabind,46,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-46-buggy.log
GPT5,JacksonDatabind,47,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-47-buggy.log
GPT5,JacksonDatabind,48,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-48-buggy.log
GPT5,JacksonDatabind,49,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-49-buggy.log
GPT5,JacksonDatabind,50,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-50-buggy.log
GPT5,JacksonDatabind,51,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-51-buggy.log
GPT5,JacksonDatabind,52,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-52-buggy.log
GPT5,JacksonDatabind,53,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-53-buggy.log
GPT5,JacksonDatabind,54,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-54-buggy.log
GPT5,JacksonDatabind,55,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-55-buggy.log
GPT5,JacksonDatabind,56,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-56-buggy.log
GPT5,JacksonDatabind,57,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-57-buggy.log
GPT5,JacksonDatabind,58,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-58-buggy.log
GPT5,JacksonDatabind,59,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-59-buggy.log
GPT5,JacksonDatabind,60,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-60-buggy.log
GPT5,JacksonDatabind,61,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-61-buggy.log
GPT5,JacksonDatabind,62,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-62-buggy.log
GPT5,JacksonDatabind,63,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-63-buggy.log
GPT5,JacksonDatabind,64,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-64-buggy.log
GPT5,JacksonDatabind,66,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-66-buggy.log
GPT5,JacksonDatabind,67,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-67-buggy.log
GPT5,JacksonDatabind,68,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-68-buggy.log
GPT5,JacksonDatabind,69,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-69-buggy.log
GPT5,JacksonDatabind,70,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-70-buggy.log
GPT5,JacksonDatabind,71,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-71-buggy.log
GPT5,JacksonDatabind,73,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-73-buggy.log
GPT5,JacksonDatabind,74,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-74-buggy.log
GPT5,JacksonDatabind,75,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-75-buggy.log
GPT5,JacksonDatabind,76,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-76-buggy.log
GPT5,JacksonDatabind,77,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-77-buggy.log
GPT5,JacksonDatabind,78,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-78-buggy.log
GPT5,JacksonDatabind,79,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-79-buggy.log
GPT5,JacksonDatabind,80,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-80-buggy.log
GPT5,JacksonDatabind,81,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-81-buggy.log
GPT5,JacksonDatabind,82,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-82-buggy.log
GPT5,JacksonDatabind,83,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-83-buggy.log
GPT5,JacksonDatabind,84,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-84-buggy.log
GPT5,JacksonDatabind,85,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-85-buggy.log
GPT5,JacksonDatabind,86,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-86-buggy.log
GPT5,JacksonDatabind,87,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-87-buggy.log
GPT5,JacksonDatabind,88,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-88-buggy.log
GPT5,JacksonDatabind,90,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-90-buggy.log
GPT5,JacksonDatabind,91,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-91-buggy.log
GPT5,JacksonDatabind,93,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-93-buggy.log
GPT5,JacksonDatabind,94,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-94-buggy.log
GPT5,JacksonDatabind,95,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-95-buggy.log
GPT5,JacksonDatabind,96,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-96-buggy.log
GPT5,JacksonDatabind,97,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-97-buggy.log
GPT5,JacksonDatabind,98,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-98-buggy.log
GPT5,JacksonDatabind,99,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-99-buggy.log
GPT5,JacksonDatabind,100,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-100-buggy.log
GPT5,JacksonDatabind,101,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-101-buggy.log
GPT5,JacksonDatabind,102,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-102-buggy.log
GPT5,JacksonDatabind,103,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-103-buggy.log
GPT5,JacksonDatabind,104,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-104-buggy.log
GPT5,JacksonDatabind,105,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-105-buggy.log
GPT5,JacksonDatabind,106,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-106-buggy.log
GPT5,JacksonDatabind,107,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-107-buggy.log
GPT5,JacksonDatabind,108,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-108-buggy.log
GPT5,JacksonDatabind,109,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-109-buggy.log
GPT5,JacksonDatabind,110,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-110-buggy.log
GPT5,JacksonDatabind,111,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-111-buggy.log
GPT5,JacksonDatabind,112,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/JacksonDatabind/JacksonDatabind-112-buggy.log
