model,project,bug_id,status,log
DeepSeek,Lang,32,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Lang/Lang-32-buggy.log
DeepSeek,Lang,42,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Lang/Lang-42-buggy.log
DeepSeek,Lang,50,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Lang/Lang-50-buggy.log
DeepSeek,Lang,54,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Lang/Lang-54-buggy.log
DeepSeek,Lang,65,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Lang/Lang-65-buggy.log
DeepSeek,Math,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-13-buggy.log
DeepSeek,Math,22,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-22-buggy.log
DeepSeek,Math,28,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-28-buggy.log
DeepSeek,Math,50,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-50-buggy.log
DeepSeek,Math,54,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-54-buggy.log
DeepSeek,Math,57,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-57-buggy.log
DeepSeek,Math,69,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-69-buggy.log
DeepSeek,Math,83,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-83-buggy.log
DeepSeek,Math,90,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-90-buggy.log
DeepSeek,Math,94,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-94-buggy.log
DeepSeek,Math,95,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Math/Math-95-buggy.log
DeepSeek,Mockito,8,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Mockito/Mockito-8-buggy.log
DeepSeek,Mockito,12,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Mockito/Mockito-12-buggy.log
DeepSeek,Mockito,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Mockito/Mockito-14-buggy.log
DeepSeek,Mockito,21,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Mockito/Mockito-21-buggy.log
DeepSeek,Mockito,29,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Mockito/Mockito-29-buggy.log
DeepSeek,Time,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Time/Time-5-buggy.log
DeepSeek,Time,10,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Time/Time-10-buggy.log
DeepSeek,Time,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Time/Time-14-buggy.log
DeepSeek,Time,17,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Time/Time-17-buggy.log
