model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,JacksonCore,18,18,not pass,yes,1,1,0,com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testTooBigBigDecimal,
Claude,JacksonCore,18,18_1,not pass,no,1,0,0,,
Claude,JacksonCore,19,19,not pass,yes,1,1,0,com.fasterxml.jackson.core.json.TestNumericValues::testLongerFloatingPoint,
Claude,JacksonCore,19,19_1,pass,no,1,0,0,,
Claude,JacksonCore,20,20,pass,yes,2,2,2,com.fasterxml.jackson.core.base64.Base64GenerationTest::testBinaryAsEmbeddedObject; com.fasterxml.jackson.core.main.TestGeneratorMisc::testAsEmbedded,com.fasterxml.jackson.core.base64.Base64GenerationTest::testBinaryAsEmbeddedObject; com.fasterxml.jackson.core.main.TestGeneratorMisc::testAsEmbedded
Claude,JacksonCore,20,20_1,pass,no,2,0,0,,
Claude,JacksonCore,21,21,not pass,yes,3,3,0,com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test::testBasicSingleMatchFilteringWithPath; com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test::testSkippingForSingleWithPath; com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test::testTokensSingleMatchWithPath,
Claude,JacksonCore,22,22,not pass,yes,12,12,2,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testAllowMultipleMatchesWithPath1; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testAllowMultipleMatchesWithPath2; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testAllowMultipleMatchesWithoutPath; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath1; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath2; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath1; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath2; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath3; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatchesWithoutPath1; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatchesWithoutPath2; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testSingleMatchFilteringWithPath; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testSingleMatchFilteringWithoutPath,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatchesWithoutPath1; com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatchesWithoutPath2
Claude,JacksonCore,23,23,not pass,no,1,0,0,,
Claude,JacksonCore,23,23_1,pass,yes,1,1,0,com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter::testInvalidSubClass,
Claude,JacksonCore,24,24,not pass,yes,8,2,1,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToIntFailing; com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToIntFailing
Claude,JacksonCore,24,24_1,not pass,yes,8,6,2,com.fasterxml.jackson.core.read.NumberCoercionTest::testToIntFailing; com.fasterxml.jackson.core.read.NumberCoercionTest::testToLongFailing; com.fasterxml.jackson.core.read.NumberOverflowTest::testMaliciousIntOverflow; com.fasterxml.jackson.core.read.NumberOverflowTest::testMaliciousLongOverflow; com.fasterxml.jackson.core.read.NumberOverflowTest::testSimpleLongOverflow; com.fasterxml.jackson.core.read.NumberParsingTest::testSimpleLong,com.fasterxml.jackson.core.read.NumberCoercionTest::testToIntFailing; com.fasterxml.jackson.core.read.NumberOverflowTest::testMaliciousIntOverflow
Claude,JacksonCore,25,25,not pass,no,1,0,0,,
Claude,JacksonCore,25,25_1,not pass,yes,1,1,0,com.fasterxml.jackson.core.read.NonStandardUnquotedNamesTest::testUnquotedIssue510,
Claude,JacksonCore,26,26,not pass,yes,1,1,1,com.fasterxml.jackson.core.json.async.AsyncLocationTest::testLocationOffsets,com.fasterxml.jackson.core.json.async.AsyncLocationTest::testLocationOffsets
Claude,JacksonCore,26,26_1,not pass,no,1,0,0,,
