model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,Lang,30,30,not pass,yes,10,10,3,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAny_StringCharArrayWithBadSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAny_StringWithBadSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsNone_CharArrayWithBadSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsNone_CharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsNone_StringWithBadSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsNone_StringWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAnyBut_StringCharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAnyBut_StringStringWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAny_StringCharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAny_StringStringWithSupplementaryChars,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsNone_CharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAnyBut_StringCharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testIndexOfAny_StringCharArrayWithSupplementaryChars
Claude,Lang,30,30_1,not pass,no,10,0,0,,
Claude,Lang,31,31,pass,yes,2,2,2,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAnyCharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAnyStringWithSupplementaryChars,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAnyCharArrayWithSupplementaryChars; org.apache.commons.lang3.StringUtilsEqualsIndexOfTest::testContainsAnyStringWithSupplementaryChars
Claude,Lang,31,31_1,pass,no,2,0,0,,
Claude,Lang,32,32,not compilable,yes,1,1,1,org.apache.commons.lang3.builder.HashCodeBuilderTest::testReflectionObjectCycle,org.apache.commons.lang3.builder.HashCodeBuilderTest::testReflectionObjectCycle
Claude,Lang,33,33,pass,yes,1,1,1,org.apache.commons.lang3.ClassUtilsTest::testToClass_object,org.apache.commons.lang3.ClassUtilsTest::testToClass_object
Claude,Lang,34,34,not pass,yes,27,27,8,org.apache.commons.lang3.builder.ToStringBuilderTest::testObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayAndObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayArrayCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycleLevel2; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionBooleanArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionBooleanArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionByteArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionCharArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionCharArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionDoubleArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionDoubleArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionFloatArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionFloatArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionHierarchy; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionIntArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionIntArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionLongArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionLongArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionObjectArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionShortArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionhortArrayArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionyteArray; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceTwoVarsReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceVarReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testSimpleReflectionObjectCycle,org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayAndObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayArrayCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycleLevel2; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceTwoVarsReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceVarReflectionObjectCycle; org.apache.commons.lang3.builder.ToStringBuilderTest::testSimpleReflectionObjectCycle
Claude,Lang,34,34_1,not pass,no,27,0,0,,
Claude,Lang,35,35,not pass,yes,1,1,1,org.apache.commons.lang3.ArrayUtilsAddTest::testLANG571,org.apache.commons.lang3.ArrayUtilsAddTest::testLANG571
Claude,Lang,35,35_1,not pass,no,1,0,0,,
Claude,Lang,35,35_2,not pass,no,1,0,0,,
Claude,Lang,36,36,pass,yes,2,2,1,org.apache.commons.lang3.math.NumberUtilsTest::testCreateNumber; org.apache.commons.lang3.math.NumberUtilsTest::testIsNumber,org.apache.commons.lang3.math.NumberUtilsTest::testIsNumber
Claude,Lang,37,37,pass,yes,1,1,1,org.apache.commons.lang3.ArrayUtilsAddTest::testJira567,org.apache.commons.lang3.ArrayUtilsAddTest::testJira567
Claude,Lang,37,37_1,not pass,no,1,0,0,,
Claude,Lang,37,37_2,pass,no,1,0,0,,
Claude,Lang,38,38,not pass,yes,1,1,0,org.apache.commons.lang3.time.FastDateFormatTest::testLang538,
Claude,Lang,39,39,pass,yes,1,1,1,org.apache.commons.lang3.StringUtilsTest::testReplace_StringStringArrayStringArray,org.apache.commons.lang3.StringUtilsTest::testReplace_StringStringArrayStringArray
Claude,Lang,39,39_1,pass,no,1,0,0,,
Claude,Lang,40,40,not pass,yes,1,1,1,org.apache.commons.lang.StringUtilsEqualsIndexOfTest::testContainsIgnoreCase_LocaleIndependence,org.apache.commons.lang.StringUtilsEqualsIndexOfTest::testContainsIgnoreCase_LocaleIndependence
Claude,Lang,40,40_1,pass,no,1,0,0,,
Claude,Lang,41,41,not pass,yes,2,2,2,org.apache.commons.lang.ClassUtilsTest::test_getPackageName_Class; org.apache.commons.lang.ClassUtilsTest::test_getShortClassName_Class,org.apache.commons.lang.ClassUtilsTest::test_getPackageName_Class; org.apache.commons.lang.ClassUtilsTest::test_getShortClassName_Class
Claude,Lang,42,42,pass,yes,1,1,1,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeHtmlHighUnicode,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeHtmlHighUnicode
Claude,Lang,43,43,not pass,yes,1,1,1,org.apache.commons.lang.text.ExtendedMessageFormatTest::testEscapedQuote_LANG_477,org.apache.commons.lang.text.ExtendedMessageFormatTest::testEscapedQuote_LANG_477
Claude,Lang,44,44,not pass,yes,1,1,1,org.apache.commons.lang.NumberUtilsTest::testLang457,org.apache.commons.lang.NumberUtilsTest::testLang457
Claude,Lang,45,45,not pass,yes,1,1,1,org.apache.commons.lang.WordUtilsTest::testAbbreviate,org.apache.commons.lang.WordUtilsTest::testAbbreviate
Claude,Lang,46,46,pass,yes,1,1,1,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaWithSlash,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaWithSlash
Claude,Lang,47,47,pass,yes,2,2,2,org.apache.commons.lang.text.StrBuilderTest::testLang412Left; org.apache.commons.lang.text.StrBuilderTest::testLang412Right,org.apache.commons.lang.text.StrBuilderTest::testLang412Left; org.apache.commons.lang.text.StrBuilderTest::testLang412Right
Claude,Lang,49,49,pass,yes,1,1,1,org.apache.commons.lang.math.FractionTest::testReduce,org.apache.commons.lang.math.FractionTest::testReduce
Claude,Lang,50,50,pass,yes,2,2,2,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateInstance; org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateTimeInstance,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateInstance; org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateTimeInstance
Claude,Lang,51,51,pass,yes,1,1,1,org.apache.commons.lang.BooleanUtilsTest::test_toBoolean_String,org.apache.commons.lang.BooleanUtilsTest::test_toBoolean_String
Claude,Lang,52,52,not pass,yes,1,1,0,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaScript,
Claude,Lang,53,53,pass,yes,1,1,1,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346
Claude,Lang,54,54,pass,yes,1,1,1,org.apache.commons.lang.LocaleUtilsTest::testLang328,org.apache.commons.lang.LocaleUtilsTest::testLang328
Claude,Lang,55,55,pass,yes,1,1,1,org.apache.commons.lang.time.StopWatchTest::testLang315,org.apache.commons.lang.time.StopWatchTest::testLang315
Claude,Lang,56,56,not pass,yes,1,1,0,org.apache.commons.lang.time.FastDateFormatTest::testLang303,
Claude,Lang,57,57,not pass,yes,11,11,1,org.apache.commons.lang.LocaleUtilsTest::testAvailableLocaleList; org.apache.commons.lang.LocaleUtilsTest::testAvailableLocaleSet; org.apache.commons.lang.LocaleUtilsTest::testConstructor; org.apache.commons.lang.LocaleUtilsTest::testCountriesByLanguage; org.apache.commons.lang.LocaleUtilsTest::testIsAvailableLocale; org.apache.commons.lang.LocaleUtilsTest::testLanguagesByCountry; org.apache.commons.lang.LocaleUtilsTest::testLocaleLookupList_Locale; org.apache.commons.lang.LocaleUtilsTest::testLocaleLookupList_LocaleLocale; org.apache.commons.lang.LocaleUtilsTest::testToLocale_1Part; org.apache.commons.lang.LocaleUtilsTest::testToLocale_2Part; org.apache.commons.lang.LocaleUtilsTest::testToLocale_3Part,org.apache.commons.lang.LocaleUtilsTest::testIsAvailableLocale
Claude,Lang,58,58,not pass,yes,1,1,0,org.apache.commons.lang.math.NumberUtilsTest::testLang300,
Claude,Lang,59,59,pass,yes,1,1,1,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testLang299,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testLang299
Claude,Lang,60,60,pass,yes,1,1,1,org.apache.commons.lang.text.StrBuilderTest::testLang295,org.apache.commons.lang.text.StrBuilderTest::testLang295
Claude,Lang,61,61,not pass,yes,2,2,1,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294; org.apache.commons.lang.text.StrBuilderTest::testLang294,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294
Claude,Lang,62,62,not pass,yes,1,1,0,org.apache.commons.lang.EntitiesTest::testNumberOverflow,
Claude,Lang,63,63,not pass,yes,1,1,1,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281
Claude,Lang,64,64,pass,yes,1,1,1,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType
Claude,Lang,65,65,not pass,yes,1,1,1,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59
