model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,Cli,24,24,not compilable,yes,1,1,1,org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunkingIndentIgnored,org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunkingIndentIgnored
Claude,Cli,25,25,pass,yes,1,1,0,org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunkingIndentIgnored,
Claude,Cli,26,26,not pass,yes,1,1,1,org.apache.commons.cli.OptionBuilderTest::testBuilderIsResettedAlways,org.apache.commons.cli.OptionBuilderTest::testBuilderIsResettedAlways
Claude,Cli,27,27,not pass,yes,1,1,0,org.apache.commons.cli.ParserTestCase::testOptionGroupLong,
Claude,Cli,28,28,pass,yes,1,1,1,org.apache.commons.cli.ValueTest::testPropertyOptionFlags,org.apache.commons.cli.ValueTest::testPropertyOptionFlags
Claude,Cli,29,29,not pass,yes,1,1,1,org.apache.commons.cli.UtilTest::testStripLeadingAndTrailingQuotes,org.apache.commons.cli.UtilTest::testStripLeadingAndTrailingQuotes
Claude,Cli,30,30,not pass,yes,3,1,0,org.apache.commons.cli.OptionGroupTest::testTwoOptionsFromGroupWithProperties,
Claude,Cli,31,31,not pass,yes,1,1,0,org.apache.commons.cli.HelpFormatterTest::testDefaultArgName,
Claude,Cli,32,32,not pass,yes,2,2,1,org.apache.commons.cli.HelpFormatterTest::testFindWrapPos; org.apache.commons.cli.HelpFormatterTest::testRenderWrappedTextWordCut,org.apache.commons.cli.HelpFormatterTest::testFindWrapPos
Claude,Cli,33,33,timeout,yes,1,1,0,org.apache.commons.cli.HelpFormatterTest::testIndentedHeaderAndFooter,
Claude,Cli,34,34,not pass,yes,2,2,1,org.apache.commons.cli.CommandLineTest::testGetParsedOptionValue; org.apache.commons.cli.OptionBuilderTest::testTwoCompleteOptions,org.apache.commons.cli.OptionBuilderTest::testTwoCompleteOptions
Claude,Cli,35,35,pass,yes,1,1,0,org.apache.commons.cli.bug.BugCLI252Test::testExactOptionNameMatch,
Claude,Cli,37,37,not pass,yes,1,1,1,org.apache.commons.cli.bug.BugCLI265Test::shouldParseShortOptionWithoutValue,org.apache.commons.cli.bug.BugCLI265Test::shouldParseShortOptionWithoutValue
Claude,Cli,38,38,not pass,yes,1,1,1,org.apache.commons.cli.bug.BugCLI265Test::shouldParseConcatenatedShortOptions,org.apache.commons.cli.bug.BugCLI265Test::shouldParseConcatenatedShortOptions
Claude,Cli,39,39,not compilable,yes,2,2,2,org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePattern; org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePatternFileNotExist,org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePattern; org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePatternFileNotExist
Claude,Cli,40,40,pass,yes,1,1,1,org.apache.commons.cli.TypeHandlerTest::testCreateValueInteger_failure,org.apache.commons.cli.TypeHandlerTest::testCreateValueInteger_failure
