model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,JacksonDatabind,11,11_3,not compilable,no,2,0,0,,
Claude,JacksonDatabind,11,11_4,not pass,yes,2,2,0,com.fasterxml.jackson.databind.type.TestJavaType::testLocalType728; com.fasterxml.jackson.databind.type.TestLocalType609::testLocalPartialType609,
Claude,JacksonDatabind,12,12,not pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestCustomDeserializers::testCustomMapValueDeser735,com.fasterxml.jackson.databind.deser.TestCustomDeserializers::testCustomMapValueDeser735
Claude,JacksonDatabind,12,12_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,12,12_2,not compilable,no,1,0,0,,
Claude,JacksonDatabind,12,12_3,not compilable,no,1,0,0,,
Claude,JacksonDatabind,12,12_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,13,13,not pass,no,1,0,0,,
Claude,JacksonDatabind,13,13_1,not compilable,no,1,0,0,,
Claude,JacksonDatabind,13,13_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,13,13_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,13,13_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization::testNullObjectId,
Claude,JacksonDatabind,14,14,not pass,yes,1,1,0,com.fasterxml.jackson.databind.convert.TestUpdateValue::testIssue744,
Claude,JacksonDatabind,14,14_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,14,14_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,14,14_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,14,14_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,15,15,not compilable,yes,1,1,1,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testIssue731,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testIssue731
Claude,JacksonDatabind,15,15_1,not compilable,no,1,0,0,,
Claude,JacksonDatabind,15,15_2,not compilable,no,1,0,0,,
Claude,JacksonDatabind,15,15_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,15,15_4,not compilable,no,1,0,0,,
Claude,JacksonDatabind,16,16,not pass,no,1,0,0,,
Claude,JacksonDatabind,16,16_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,16,16_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.mixins.MixinsWithBundlesTest::testMixinWithBundles,
Claude,JacksonDatabind,16,16_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,16,16_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,17,17,not pass,no,1,0,0,,
Claude,JacksonDatabind,17,17_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,17,17_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.node.TestJsonNode::testArrayWithDefaultTyping,
Claude,JacksonDatabind,17,17_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,17,17_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,18,18,not pass,yes,3,3,0,com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testRootBeans; com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleArrayRecovery; com.fasterxml.jackson.databind.seq.ReadRecoveryTest::testSimpleRootRecovery,
Claude,JacksonDatabind,19,19,not compilable,yes,3,1,1,com.fasterxml.jackson.databind.convert.TestMapConversions::testMapToProperties,com.fasterxml.jackson.databind.convert.TestMapConversions::testMapToProperties
Claude,JacksonDatabind,19,19_1,not pass,yes,3,1,0,com.fasterxml.jackson.databind.deser.TestMapDeserialization::testReadProperties,
Claude,JacksonDatabind,19,19_2,not pass,no,3,0,0,,
Claude,JacksonDatabind,19,19_3,not pass,no,3,0,0,,
Claude,JacksonDatabind,19,19_4,not pass,yes,3,1,1,com.fasterxml.jackson.databind.type.TestTypeFactory::testProperties,com.fasterxml.jackson.databind.type.TestTypeFactory::testProperties
Claude,JacksonDatabind,20,20,not pass,no,1,0,0,,
Claude,JacksonDatabind,20,20_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,20,20_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd::testNamingWithObjectNode,
Claude,JacksonDatabind,20,20_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,20,20_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,21,21,not pass,no,1,0,0,,
Claude,JacksonDatabind,21,21_1,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestEnumDeserialization::testEnumWithJsonPropertyRename,
Claude,JacksonDatabind,21,21_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,21,21_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,21,21_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,22,22,not compilable,no,1,0,0,,
Claude,JacksonDatabind,22,22_1,not compilable,no,1,0,0,,
Claude,JacksonDatabind,22,22_2,not compilable,no,1,0,0,,
Claude,JacksonDatabind,22,22_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,22,22_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestJsonValue::testJsonValueWithCustomOverride,
Claude,JacksonDatabind,23,23,not pass,no,1,0,0,,
Claude,JacksonDatabind,23,23_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,23,23_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,23,23_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,23,23_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testEmptyInclusionScalars,
Claude,JacksonDatabind,24,24,not pass,no,1,0,0,,
Claude,JacksonDatabind,24,24_1,not compilable,no,1,0,0,,
Claude,JacksonDatabind,24,24_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,24,24_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestConfig::testDateFormatConfig,
Claude,JacksonDatabind,24,24_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,25,25,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestArrayDeserialization::testByteArrayTypeOverride890,
Claude,JacksonDatabind,25,25_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,25,25_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,25,25_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,25,25_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,27,27,not pass,no,1,0,0,,
Claude,JacksonDatabind,27,27_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,27,27_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestExternalId::testInverseExternalId928,
Claude,JacksonDatabind,27,27_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,27,27_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,28,28,pass,yes,1,1,0,com.fasterxml.jackson.databind.node.TestObjectNode::testIssue941,
Claude,JacksonDatabind,29,29,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TestExternalId::testExternalTypeIdWithNull,com.fasterxml.jackson.databind.jsontype.TestExternalId::testExternalTypeIdWithNull
Claude,JacksonDatabind,30,30,not pass,no,1,0,0,,
Claude,JacksonDatabind,30,30_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,30,30_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestExternalId::testBigDecimal965,
Claude,JacksonDatabind,30,30_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,30,30_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,31,31,not pass,no,1,0,0,,
Claude,JacksonDatabind,31,31_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,31,31_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,31,31_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,31,31_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.util.TestTokenBuffer::testOutputContext,
Claude,JacksonDatabind,32,32,not pass,no,1,0,0,,
Claude,JacksonDatabind,32,32_1,not pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestUntypedDeserialization::testNestedUntyped989,com.fasterxml.jackson.databind.deser.TestUntypedDeserialization::testNestedUntyped989
Claude,JacksonDatabind,32,32_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,32,32_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,32,32_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,33,33,not pass,no,1,0,0,,
Claude,JacksonDatabind,33,33_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,33,33_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,33,33_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,33,33_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.struct.TestUnwrapped::testUnwrappedAsPropertyIndicator,
Claude,JacksonDatabind,34,34,not pass,no,1,0,0,,
Claude,JacksonDatabind,34,34_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,34,34_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest::testSimpleNumbers,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest::testSimpleNumbers
Claude,JacksonDatabind,34,34_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,34,34_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,34,34_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,35,35,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.WrapperObjectWithObjectIdTest::testSimple,
Claude,JacksonDatabind,36,36,not pass,yes,1,1,1,com.fasterxml.jackson.databind.TestStdDateFormat::testLenient,com.fasterxml.jackson.databind.TestStdDateFormat::testLenient
Claude,JacksonDatabind,36,36_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,36,36_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,36,36_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,36,36_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,36,36_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,37,37,not pass,no,1,0,0,,
Claude,JacksonDatabind,37,37_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,37,37_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,37,37_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.objectid.Objecid1083Test::testSimple,
Claude,JacksonDatabind,37,37_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,37,37_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,38,38,not pass,no,3,0,0,,
Claude,JacksonDatabind,38,38_1,not compilable,no,3,0,0,,
Claude,JacksonDatabind,38,38_2,not compilable,yes,3,3,3,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitCollectionType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitMapType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testPOJOSubType,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitCollectionType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testExplicitMapType; com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testPOJOSubType
Claude,JacksonDatabind,38,38_3,not pass,no,3,0,0,,
Claude,JacksonDatabind,38,38_4,not pass,no,3,0,0,,
Claude,JacksonDatabind,38,38_5,not pass,no,3,0,0,,
Claude,JacksonDatabind,39,39,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl::testUnknownTypeIDRecovery,
Claude,JacksonDatabind,41,41,not pass,no,1,0,0,,
Claude,JacksonDatabind,41,41_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,41,41_2,not pass,yes,1,1,1,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testDeprecatedTypeResolution,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test::testDeprecatedTypeResolution
Claude,JacksonDatabind,41,41_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,41,41_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,41,41_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,42,42,pass,no,1,0,0,,
Claude,JacksonDatabind,42,42_1,pass,yes,1,1,1,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale
Claude,JacksonDatabind,42,42_2,pass,no,1,0,0,,
Claude,JacksonDatabind,42,42_3,pass,no,1,0,0,,
Claude,JacksonDatabind,43,43,not pass,no,1,0,0,,
Claude,JacksonDatabind,43,43_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,43,43_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization::testNullStringPropertyId,
Claude,JacksonDatabind,43,43_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,44,44,not pass,no,1,0,0,,
Claude,JacksonDatabind,44,44_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,44,44_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestSubtypes::testIssue1125WithDefault,
Claude,JacksonDatabind,44,44_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,44,44_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,44,44_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,45,45,not pass,no,1,0,0,,
Claude,JacksonDatabind,45,45_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,45,45_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,45,45_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.DateSerializationTest::testDateDefaultShape,
Claude,JacksonDatabind,45,45_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,45,45_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,46,46,not pass,no,1,0,0,,
Claude,JacksonDatabind,46,46_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,46,46_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,46,46_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,46,46_4,not pass,yes,1,1,1,com.fasterxml.jackson.databind.type.TestJavaType::testGenericSignature1195,com.fasterxml.jackson.databind.type.TestJavaType::testGenericSignature1195
Claude,JacksonDatabind,47,47,not pass,no,2,0,0,,
Claude,JacksonDatabind,47,47_1,not pass,no,2,0,0,,
Claude,JacksonDatabind,47,47_2,not pass,no,2,0,0,,
Claude,JacksonDatabind,47,47_3,not pass,no,2,0,0,,
Claude,JacksonDatabind,47,47_4,not pass,yes,2,2,0,com.fasterxml.jackson.databind.ser.TestJsonSerialize::testBrokenAnnotation; com.fasterxml.jackson.databind.ser.TestJsonSerializeAs::testSpecializedAsIntermediate,
Claude,JacksonDatabind,47,47_5,not pass,no,2,0,0,,
Claude,JacksonDatabind,48,48,not pass,no,1,0,0,,
Claude,JacksonDatabind,48,48_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,48,48_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,48,48_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,48,48_4,not pass,yes,1,1,0,com.fasterxml.jackson.databind.ser.TestFeatures::testVisibilityFeatures,
Claude,JacksonDatabind,48,48_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,49,49,not compilable,yes,1,1,1,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest::testIssue1255,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest::testIssue1255
Claude,JacksonDatabind,50,50,not pass,no,1,0,0,,
Claude,JacksonDatabind,50,50_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,50,50_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,50,50_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.objectid.ObjectWithCreator1261Test::testObjectIds1261,
Claude,JacksonDatabind,50,50_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,50,50_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,51,51,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TestCustomTypeIdResolver::testPolymorphicTypeViaCustom,
Claude,JacksonDatabind,51,51_1,pass,no,1,0,0,,
Claude,JacksonDatabind,52,52,not pass,no,1,0,0,,
Claude,JacksonDatabind,52,52_1,not compilable,no,1,0,0,,
Claude,JacksonDatabind,52,52_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,52,52_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId999Test::testExternalTypeId,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId999Test::testExternalTypeId
Claude,JacksonDatabind,52,52_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,52,52_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,53,53,not pass,no,1,0,0,,
Claude,JacksonDatabind,53,53_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,53,53_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,53,53_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMap1215Test::testMapRefinement,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMap1215Test::testMapRefinement
Claude,JacksonDatabind,53,53_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,53,53_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,54,54,not compilable,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestJDKAtomicTypes::testEmpty1256,
Claude,JacksonDatabind,54,54_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,54,54_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,54,54_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,55,55,not pass,yes,1,1,1,com.fasterxml.jackson.databind.ser.TestEnumSerialization::testEnumsWithJsonPropertyAsKey,com.fasterxml.jackson.databind.ser.TestEnumSerialization::testEnumsWithJsonPropertyAsKey
Claude,JacksonDatabind,55,55_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,56,56,not pass,no,1,0,0,,
Claude,JacksonDatabind,56,56_1,not pass,yes,1,1,0,com.fasterxml.jackson.databind.deser.TestJdkTypes::testLocale,
Claude,JacksonDatabind,56,56_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,56,56_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,57,57,not pass,no,1,0,0,,
Claude,JacksonDatabind,57,57_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,57,57_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,57,57_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.seq.ReadValuesTest::testRootBeans,
Claude,JacksonDatabind,57,57_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,57,57_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,58,58,not pass,no,1,0,0,,
Claude,JacksonDatabind,58,58_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,58,58_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,58,58_3,not pass,yes,1,1,1,com.fasterxml.jackson.databind.misc.AccessFixTest::testCauseOfThrowableIgnoral,com.fasterxml.jackson.databind.misc.AccessFixTest::testCauseOfThrowableIgnoral
Claude,JacksonDatabind,58,58_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,58,58_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,59,59,not pass,no,1,0,0,,
Claude,JacksonDatabind,59,59_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,59,59_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,59,59_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest::testMapKeyRefinement1384,
Claude,JacksonDatabind,59,59_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,59,59_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,60,60,not pass,no,2,0,0,,
Claude,JacksonDatabind,60,60_1,not pass,no,2,0,0,,
Claude,JacksonDatabind,60,60_2,not pass,yes,2,1,0,com.fasterxml.jackson.databind.jsontype.TestDefaultWithCreators::testWithCreatorAndJsonValue,
Claude,JacksonDatabind,60,60_3,not pass,yes,2,1,0,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdTest::testWithAsValue,
Claude,JacksonDatabind,60,60_4,not pass,no,2,0,0,,
Claude,JacksonDatabind,60,60_5,not pass,no,2,0,0,,
Claude,JacksonDatabind,61,61,not compilable,no,1,0,0,,
Claude,JacksonDatabind,61,61_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,61,61_2,not pass,yes,1,1,0,com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest::testDefaultTypingWithLong,
Claude,JacksonDatabind,61,61_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,61,61_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,61,61_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,62,62,not compilable,yes,1,1,0,com.fasterxml.jackson.databind.creators.ArrayDelegatorCreatorForCollectionTest::testUnmodifiable,
Claude,JacksonDatabind,62,62_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,62,62_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,62,62_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,62,62_4,not pass,no,1,0,0,,
Claude,JacksonDatabind,62,62_5,not pass,no,1,0,0,,
Claude,JacksonDatabind,63,63,not pass,no,3,0,0,,
Claude,JacksonDatabind,63,63_1,not pass,yes,3,1,0,com.fasterxml.jackson.databind.deser.exc.ExceptionPathTest::testReferenceChainForInnerClass,
Claude,JacksonDatabind,63,63_2,not pass,yes,3,2,2,com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithDefaultDeserialization::testShouldThrowJsonMappingExceptionWithPathReference; com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithJsonCreatorDeserialization::testShouldThrowJsonMappingExceptionWithPathReference,com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithDefaultDeserialization::testShouldThrowJsonMappingExceptionWithPathReference; com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithJsonCreatorDeserialization::testShouldThrowJsonMappingExceptionWithPathReference
Claude,JacksonDatabind,63,63_3,not pass,no,3,0,0,,
Claude,JacksonDatabind,63,63_4,not pass,no,3,0,0,,
Claude,JacksonDatabind,63,63_5,not pass,no,3,0,0,,
Claude,JacksonDatabind,64,64,not pass,yes,1,1,0,com.fasterxml.jackson.databind.filter.JsonIncludeTest::testIssue1351,
Claude,JacksonDatabind,64,64_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,64,64_2,not pass,no,1,0,0,,
Claude,JacksonDatabind,64,64_3,not pass,no,1,0,0,,
Claude,JacksonDatabind,66,66,not compilable,no,1,0,0,,
Claude,JacksonDatabind,66,66_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,66,66_2,not compilable,no,1,0,0,,
Claude,JacksonDatabind,66,66_3,not pass,yes,1,1,0,com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,
Claude,JacksonDatabind,66,66_4,not compilable,no,1,0,0,,
Claude,JacksonDatabind,66,66_5,not compilable,no,1,0,0,,
Claude,JacksonDatabind,67,67,not pass,no,1,0,0,,
Claude,JacksonDatabind,67,67_1,not pass,no,1,0,0,,
Claude,JacksonDatabind,67,67_2,not pass,no,1,0,0,,
