model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,Compress,21,21,pass,yes,8,8,8,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixFilesSomeNotEmpty,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenFilesSomeNotEmpty; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixEmptyFiles; org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixFilesSomeNotEmpty
Claude,Compress,22,22,not pass,yes,1,1,0,org.apache.commons.compress.compressors.bzip2.PythonTruncatedBzip2Test::testPartialReadTruncatedData,
Claude,Compress,23,23,pass,yes,1,1,1,org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testCompressedHeaderWithNonDefaultDictionarySize,org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testCompressedHeaderWithNonDefaultDictionarySize
Claude,Compress,24,24,not pass,yes,1,1,1,org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctal,org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctal
Claude,Compress,25,25,not compilable,yes,1,1,1,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testReadingOfFirstStoredEntry,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testReadingOfFirstStoredEntry
Claude,Compress,26,26,pass,yes,2,2,2,org.apache.commons.compress.utils.IOUtilsTest::skipUsingRead; org.apache.commons.compress.utils.IOUtilsTest::skipUsingSkipAndRead,org.apache.commons.compress.utils.IOUtilsTest::skipUsingRead; org.apache.commons.compress.utils.IOUtilsTest::skipUsingSkipAndRead
Claude,Compress,27,27,not pass,yes,1,1,1,org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctal,org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctal
Claude,Compress,28,28,not pass,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::shouldThrowAnExceptionOnTruncatedEntries,
Claude,Compress,29,29,not compilable,yes,3,3,0,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStream; org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStreamAutodetect; org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingOutputStream,
Claude,Compress,29,29_1,not pass,no,3,0,0,,
Claude,Compress,30,30,not pass,yes,1,1,1,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStreamTest::readOfLength0ShouldReturn0,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStreamTest::readOfLength0ShouldReturn0
Claude,Compress,31,31,not pass,yes,2,2,0,org.apache.commons.compress.archivers.TarTestCase::testCOMPRESS178; org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctalInvalid,
Claude,Compress,32,32,not pass,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::shouldReadBigGid,
Claude,Compress,33,33,not compilable,yes,1,1,1,org.apache.commons.compress.compressors.DetectCompressorTestCase::testDetection,org.apache.commons.compress.compressors.DetectCompressorTestCase::testDetection
Claude,Compress,34,34,not compilable,yes,1,1,0,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest::testParseReparse,
Claude,Compress,35,35,not pass,yes,1,1,1,org.apache.commons.compress.DetectArchiverTestCase::testCOMPRESS335,org.apache.commons.compress.DetectArchiverTestCase::testCOMPRESS335
Claude,Compress,36,36,not pass,yes,1,1,0,org.apache.commons.compress.archivers.sevenz.SevenZFileTest::readEntriesOfSize0,
Claude,Compress,37,37,not pass,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::survivesBlankLinesInPaxHeader,
Claude,Compress,37,37_1,not pass,no,1,0,0,,
Claude,Compress,38,38,not pass,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest::survivesPaxHeaderWithNameEndingInSlash,
Claude,Compress,39,39,pass,yes,1,1,1,org.apache.commons.compress.ArchiveUtilsTest::sanitizeShortensString,org.apache.commons.compress.ArchiveUtilsTest::sanitizeShortensString
Claude,Compress,40,40,not pass,yes,2,2,2,org.apache.commons.compress.utils.BitInputStreamTest::bigEndianWithOverflow; org.apache.commons.compress.utils.BitInputStreamTest::littleEndianWithOverflow,org.apache.commons.compress.utils.BitInputStreamTest::bigEndianWithOverflow; org.apache.commons.compress.utils.BitInputStreamTest::littleEndianWithOverflow
Claude,Compress,41,41,not pass,yes,2,2,0,org.apache.commons.compress.archivers.ZipTestCase::testListAllFilesWithNestedArchive; org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testThrowOnInvalidEntry,
Claude,Compress,41,41_1,not pass,no,2,0,0,,
Claude,Compress,42,42,not compilable,yes,1,1,1,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest::isUnixSymlinkIsFalseIfMoreThanOneFlagIsSet,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest::isUnixSymlinkIsFalseIfMoreThanOneFlagIsSet
Claude,Compress,43,43,not pass,yes,1,1,0,org.apache.commons.compress.archivers.zip.DataDescriptorTest::doesntWriteDataDescriptorWhenAddingRawEntries,
Claude,Compress,43,43_1,not pass,no,1,0,0,,
Claude,Compress,44,44,pass,yes,3,3,2,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionOne; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionThree; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionTwo,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionThree; org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest::testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionTwo
Claude,Compress,45,45,pass,yes,1,1,0,org.apache.commons.compress.archivers.tar.TarUtilsTest::testRoundTripOctalOrBinary8,
Claude,Compress,46,46,pass,yes,1,1,1,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest::testGettersSetters,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest::testGettersSetters
Claude,Compress,47,47,not compilable,yes,1,1,1,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown
Claude,Compress,47,47_1,not pass,no,1,0,0,,
