model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,Mockito,4,4_1,not pass,no,4,0,0,,
Claude,Mockito,4,4_2,not compilable,yes,4,1,0,org.mockitousage.bugs.ClassCastExOnVerifyZeroInteractionsTest::should_not_throw_a_ClassCastException,
Claude,Mockito,4,4_3,not pass,no,4,0,0,,
Claude,Mockito,4,4_4,not pass,no,4,0,0,,
Claude,Mockito,5,5,not pass,yes,1,1,0,org.mockitointegration.NoJUnitDependenciesTest::pure_mockito_should_not_depend_JUnit,
Claude,Mockito,6,6,not pass,no,7,0,0,,
Claude,Mockito,6,6_1,not pass,yes,7,2,2,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest::shouldNotAcceptNullInAllAnyPrimitiveWrapperMatchers; org.mockitousage.matchers.AnyXMatchersAcceptNullsTest::shouldNotAcceptNullInAnyXMatchers,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest::shouldNotAcceptNullInAllAnyPrimitiveWrapperMatchers; org.mockitousage.matchers.AnyXMatchersAcceptNullsTest::shouldNotAcceptNullInAnyXMatchers
Claude,Mockito,6,6_2,not pass,yes,7,5,0,org.mockitousage.matchers.MatchersTest::anyStringMatcher; org.mockitousage.matchers.NewMatchersTest::shouldAllowAnyCollection; org.mockitousage.matchers.NewMatchersTest::shouldAllowAnyList; org.mockitousage.matchers.NewMatchersTest::shouldAllowAnyMap; org.mockitousage.matchers.NewMatchersTest::shouldAllowAnySet,
Claude,Mockito,6,6_3,not compilable,no,7,0,0,,
Claude,Mockito,7,7,not pass,yes,1,1,0,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest::discoverDeepMockingOfGenerics,
Claude,Mockito,8,8,pass,yes,1,1,0,org.mockito.internal.util.reflection.GenericMetadataSupportTest::typeVariable_of_self_type,
Claude,Mockito,9,9,not compilable,no,3,0,0,,
Claude,Mockito,9,9_1,not compilable,yes,3,3,0,org.mockitousage.constructor.CreatingMocksWithConstructorTest::abstractMethodReturnsDefault; org.mockitousage.constructor.CreatingMocksWithConstructorTest::abstractMethodStubbed; org.mockitousage.constructor.CreatingMocksWithConstructorTest::testCallsRealInterfaceMethod,
Claude,Mockito,9,9_2,not compilable,no,3,0,0,,
Claude,Mockito,9,9_3,not compilable,no,3,0,0,,
Claude,Mockito,10,10,not compilable,no,1,0,0,,
Claude,Mockito,10,10_1,not compilable,yes,1,1,0,org.mockitousage.bugs.DeepStubsWronglyReportsSerializationProblemsTest::should_not_raise_a_mockito_exception_about_serialization_when_accessing_deep_stub,
Claude,Mockito,10,10_2,not compilable,no,1,0,0,,
Claude,Mockito,10,10_3,not compilable,no,1,0,0,,
Claude,Mockito,11,11,pass,yes,2,2,0,org.mockito.internal.creation.DelegatingMethodTest::equals_should_return_true_when_equal; org.mockito.internal.creation.DelegatingMethodTest::equals_should_return_true_when_self,
Claude,Mockito,11,11_1,not compilable,no,2,0,0,,
Claude,Mockito,11,11_2,not compilable,no,2,0,0,,
Claude,Mockito,11,11_3,not pass,no,2,0,0,,
Claude,Mockito,12,12,pass,yes,10,10,3,org.mockito.internal.util.reflection.GenericMasterTest::shouldDealWithNestedGenerics; org.mockitousage.annotation.CaptorAnnotationBasicTest::shouldCaptureGenericList; org.mockitousage.annotation.CaptorAnnotationBasicTest::shouldUseAnnotatedCaptor; org.mockitousage.annotation.CaptorAnnotationBasicTest::shouldUseCaptorInOrdinaryWay; org.mockitousage.annotation.CaptorAnnotationBasicTest::shouldUseGenericlessAnnotatedCaptor; org.mockitousage.annotation.CaptorAnnotationTest::shouldLookForAnnotatedCaptorsInSuperClasses; org.mockitousage.annotation.CaptorAnnotationTest::shouldScreamWhenInitializingCaptorsForNullClass; org.mockitousage.annotation.CaptorAnnotationTest::shouldScreamWhenMoreThanOneMockitoAnnotaton; org.mockitousage.annotation.CaptorAnnotationTest::shouldScreamWhenWrongTypeForCaptor; org.mockitousage.annotation.CaptorAnnotationTest::testNormalUsage,org.mockito.internal.util.reflection.GenericMasterTest::shouldDealWithNestedGenerics; org.mockitousage.annotation.CaptorAnnotationBasicTest::shouldCaptureGenericList; org.mockitousage.annotation.CaptorAnnotationTest::testNormalUsage
Claude,Mockito,13,13,pass,yes,1,1,1,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest::shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest::shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine
Claude,Mockito,13,13_1,not compilable,no,1,0,0,,
Claude,Mockito,13,13_2,not compilable,no,1,0,0,,
Claude,Mockito,14,14,not pass,yes,1,1,0,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest::shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine,
Claude,Mockito,14,14_1,not pass,no,1,0,0,,
Claude,Mockito,14,14_2,not pass,no,1,0,0,,
Claude,Mockito,15,15,not pass,yes,1,1,1,org.mockitousage.bugs.InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest::shouldInjectUsingPropertySetterIfAvailable,org.mockitousage.bugs.InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest::shouldInjectUsingPropertySetterIfAvailable
Claude,Mockito,16,16,pass,yes,1,1,0,org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest::shouldAllowStubbingMocksConfiguredWithRETURNS_MOCKS,
Claude,Mockito,16,16_1,not pass,no,1,0,0,,
Claude,Mockito,16,16_2,pass,no,1,0,0,,
Claude,Mockito,17,17,not pass,yes,1,1,1,org.mockitousage.basicapi.MocksSerializationTest::shouldBeSerializeAndHaveExtraInterfaces,org.mockitousage.basicapi.MocksSerializationTest::shouldBeSerializeAndHaveExtraInterfaces
Claude,Mockito,17,17_1,not pass,no,1,0,0,,
Claude,Mockito,17,17_2,not compilable,no,1,0,0,,
Claude,Mockito,18,18,pass,yes,1,1,1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest::should_return_empty_iterable,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest::should_return_empty_iterable
Claude,Mockito,18,18_1,not pass,no,1,0,0,,
Claude,Mockito,18,18_2,not pass,no,1,0,0,,
Claude,Mockito,18,18_3,not pass,no,1,0,0,,
Claude,Mockito,19,19,not pass,no,1,0,0,,
Claude,Mockito,19,19_1,not pass,yes,1,1,1,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest::shouldInsertFieldWithCorrectNameWhenMultipleTypesAvailable,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest::shouldInsertFieldWithCorrectNameWhenMultipleTypesAvailable
Claude,Mockito,19,19_2,not pass,no,1,0,0,,
Claude,Mockito,19,19_3,not pass,no,1,0,0,,
Claude,Mockito,20,20,not pass,no,8,0,0,,
Claude,Mockito,20,20_1,not pass,yes,8,2,0,org.mockitousage.annotation.SpyAnnotationTest::should_report_when_constructor_is_explosive; org.mockitousage.annotation.SpyAnnotationTest::should_spy_inner_class,
Claude,Mockito,20,20_2,not pass,yes,8,6,0,org.mockitousage.constructor.CreatingMocksWithConstructorTest::can_create_mock_with_constructor; org.mockitousage.constructor.CreatingMocksWithConstructorTest::can_mock_abstract_classes; org.mockitousage.constructor.CreatingMocksWithConstructorTest::can_mock_inner_classes; org.mockitousage.constructor.CreatingMocksWithConstructorTest::can_spy_abstract_classes; org.mockitousage.constructor.CreatingMocksWithConstructorTest::exception_message_when_constructor_not_found; org.mockitousage.constructor.CreatingMocksWithConstructorTest::mocking_inner_classes_with_wrong_outer_instance,
Claude,Mockito,20,20_3,not pass,no,8,0,0,,
Claude,Mockito,20,20_4,not pass,no,8,0,0,,
Claude,Mockito,21,21,not pass,yes,1,1,1,org.mockito.internal.creation.instance.ConstructorInstantiatorTest::creates_instances_of_inner_classes,org.mockito.internal.creation.instance.ConstructorInstantiatorTest::creates_instances_of_inner_classes
Claude,Mockito,22,22,not compilable,yes,1,1,1,org.mockito.internal.matchers.EqualityTest::shouldKnowIfObjectsAreEqual,org.mockito.internal.matchers.EqualityTest::shouldKnowIfObjectsAreEqual
Claude,Mockito,22,22_1,not compilable,no,1,0,0,,
Claude,Mockito,23,23,not pass,no,1,0,0,,
Claude,Mockito,23,23_1,not pass,no,1,0,0,,
Claude,Mockito,23,23_2,not pass,yes,1,1,0,org.mockitousage.stubbing.DeepStubsSerializableTest::should_serialize_and_deserialize_mock_created_by_deep_stubs,
Claude,Mockito,23,23_3,not pass,no,1,0,0,,
Claude,Mockito,24,24,pass,yes,2,1,1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest::should_return_zero_if_mock_is_compared_to_itself,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest::should_return_zero_if_mock_is_compared_to_itself
Claude,Mockito,24,24_1,pass,yes,2,1,0,org.mockitousage.bugs.ShouldMocksCompareToBeConsistentWithEqualsTest::should_compare_to_be_consistent_with_equals_when_comparing_the_same_reference,
Claude,Mockito,24,24_2,pass,no,2,0,0,,
Claude,Mockito,24,24_3,pass,no,2,0,0,,
Claude,Mockito,25,25,not compilable,yes,6,6,0,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::can_create_mock_from_multiple_type_variable_bounds_when_method_return_type_is_referencing_a_typevar_on_class; org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_parameterizedtype_that_is_referencing_a_typevar_on_class; org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_typevar_that_is_referencing_a_typevar_on_class; org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::can_create_mock_from_return_types_declared_with_a_bounded_wildcard; org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::generic_deep_mock_frenzy__look_at_these_chained_calls; org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest::will_return_default_value_on_non_mockable_nested_generic,
Claude,Mockito,25,25_1,not pass,no,6,0,0,,
Claude,Mockito,25,25_2,not compilable,no,6,0,0,,
Claude,Mockito,25,25_3,not compilable,no,6,0,0,,
Claude,Mockito,27,27,not pass,no,1,0,0,,
Claude,Mockito,27,27_1,not pass,yes,1,1,0,org.mockitousage.bugs.ListenersLostOnResetMockTest::listener,
Claude,Mockito,27,27_2,not compilable,no,1,0,0,,
Claude,Mockito,27,27_3,not pass,no,1,0,0,,
Claude,Mockito,28,28,not pass,yes,1,1,0,org.mockitousage.bugs.InjectionByTypeShouldFirstLookForExactTypeThenAncestorTest::mock_should_be_injected_once_and_in_the_best_matching_type,
Claude,Mockito,29,29,pass,yes,1,1,0,org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenNullPassedToSame,
Claude,Mockito,30,30,not pass,yes,1,1,1,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest::shouldPrintTheParametersOnSmartNullPointerExceptionMessage,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest::shouldPrintTheParametersOnSmartNullPointerExceptionMessage
Claude,Mockito,30,30_1,not pass,no,1,0,0,,
Claude,Mockito,30,30_2,not pass,no,1,0,0,,
Claude,Mockito,30,30_3,not pass,no,1,0,0,,
Claude,Mockito,31,31,not pass,yes,1,1,0,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest::shouldPrintTheParametersWhenCallingAMethodWithArgs,
Claude,Mockito,31,31_1,not pass,no,1,0,0,,
Claude,Mockito,31,31_2,not compilable,no,1,0,0,,
Claude,Mockito,32,32,not pass,no,1,0,0,,
Claude,Mockito,32,32_1,not pass,yes,1,1,0,org.mockitousage.bugs.SpyShouldHaveNiceNameTest::shouldPrintNiceName,
Claude,Mockito,32,32_2,not pass,no,1,0,0,,
Claude,Mockito,32,32_3,not pass,no,1,0,0,,
Claude,Mockito,33,33,not compilable,yes,2,2,0,org.mockitousage.bugs.InheritedGenericsPolimorphicCallTest::shouldStubbingWork; org.mockitousage.bugs.InheritedGenericsPolimorphicCallTest::shouldVerificationWorks,
Claude,Mockito,33,33_1,pass,no,2,0,0,,
Claude,Mockito,33,33_2,pass,no,2,0,0,,
Claude,Mockito,34,34,pass,yes,2,2,0,org.mockito.internal.invocation.InvocationMatcherTest::shouldMatchCaptureArgumentsWhenArgsCountDoesNOTMatch; org.mockitousage.basicapi.UsingVarargsTest::shouldMatchEasilyEmptyVararg,
Claude,Mockito,34,34_1,pass,no,2,0,0,,
Claude,Mockito,34,34_2,pass,no,2,0,0,,
Claude,Mockito,35,35,not compilable,yes,4,4,4,org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntPassed; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassed; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassedToEq; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassedToSame,org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntPassed; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassed; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassedToEq; org.mockitousage.bugs.NPEWithCertainMatchersTest::shouldNotThrowNPEWhenIntegerPassedToSame
Claude,Mockito,35,35_1,not pass,no,4,0,0,,
Claude,Mockito,35,35_2,not compilable,no,4,0,0,,
Claude,Mockito,36,36,not pass,yes,2,1,0,org.mockito.internal.invocation.InvocationTest::shouldScreamWhenCallingRealMethodOnInterface,
Claude,Mockito,36,36_1,not compilable,yes,2,1,0,org.mockitousage.spies.SpyingOnInterfacesTest::shouldFailInRuntimeWhenCallingRealMethodOnInterface,
Claude,Mockito,36,36_2,not compilable,no,2,0,0,,
Claude,Mockito,37,37,not compilable,yes,2,2,0,org.mockito.internal.stubbing.answers.AnswersValidatorTest::shouldFailWhenCallingRealMethodOnIterface; org.mockitousage.spies.SpyingOnInterfacesTest::shouldFailFastWhenCallingRealMethodOnInterface,
Claude,Mockito,37,37_1,not pass,no,2,0,0,,
Claude,Mockito,38,38,pass,yes,2,2,1,org.mockito.internal.verification.argumentmatching.ArgumentMatchingToolTest::shouldWorkFineWhenGivenArgIsNull; org.mockitousage.bugs.ActualInvocationHasNullArgumentNPEBugTest::shouldAllowPassingNullArgument,org.mockito.internal.verification.argumentmatching.ArgumentMatchingToolTest::shouldWorkFineWhenGivenArgIsNull
