project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jxpath,14,JxPath-14-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.CoreFunctionTest,testCoreFunctions,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,,,,
Jxpath,15,JxPath-15-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testUnion,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,16,JxPath-16-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisPreceding,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,17,JxPath-17-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisAttribute,Pass,Pass,Pass,Pass,,,,,,,,,,,,,157,17,27,11,,,,,172,18,33,11
Jxpath,20,JxPath-20-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.JXPath149Test,testRightIteratorComparisonOrder,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,74,25,16,8,,,,,71,41,16,12
Jxpath,21,JxPath-21-buggy,add_test.java,org.apache.commons.jxpath.ri.model.MixedModelTest,testNullCount,Not Pass,Pass,Pass,Pass,,,,,,,,,,,,,4,0,0,0,,,,,10,0,2,0
Jxpath,22,JxPath-22-buggy,add_test.java,org.apache.commons.jxpath.ri.model.JXPath154Test,testInnerEmptyNamespaceDOM,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,39,18,7,5,,,,,52,54,11,19
Jxpath,3,Jxpath-3-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
Jxpath,4,Jxpath-4-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
Jxpath,9,Jxpath-9-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
Jxpath,13,Jxpath-13-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
Jxpath,18,Jxpath-18-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
Jxpath,19,Jxpath-19-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
